?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,1,2.27318e+07,1,2,1, 0.864987, 0.633238, 0.0101759, 0, 0, 84, 85, 0.0092070102691650391, 2.7894973754882812e-05, 3.5047531127929688e-05, 2.1457672119140625e-06, 4.0531158447265625e-06, 0, 1.1920928955078125e-05, 0.0091259479522705078, 1000.0299445921692, 1000.0158675399528, 0.014077052215898504, 84, 85, 0.00920701, 0.00230742, 0.00310135, 0.000229359, 0.00228405, 2.24113e-05, 0.0011313, 0.00013113, 
1e-6,2,2,2.27318e+07,1,2,2, 1.66954, 1.20256, 0.0240459, 0, 0, 121, 122, 0.012856006622314453, 2.5987625122070312e-05, 3.3855438232421875e-05, 3.0994415283203125e-06, 3.0994415283203125e-06, 0, 1.1920928955078125e-05, 0.012778043746948242, 1000.0373853354009, 1000.0295556150185, 0.0078297203825956826, 205, 207, 0.022063, 0.00554585, 0.00740862, 0.000532627, 0.00556803, 3.83854e-05, 0.00276637, 0.000203133, 
1e-6,2,3,2.27318e+07,1,2,3, 2.47799, 1.77232, 0.0416548, 0, 0, 158, 159, 0.016640901565551758, 2.6941299438476562e-05, 3.6954879760742188e-05, 3.0994415283203125e-06, 3.0994415283203125e-06, 0, 1.1920928955078125e-05, 0.01655888557434082, 1000.0400479742781, 1000.0346945147842, 0.0053534594936669299, 363, 366, 0.0387039, 0.0097506, 0.0129669, 0.000923395, 0.00985265, 5.38826e-05, 0.00485206, 0.000304461, 
1e-6,2,4,2.27318e+07,1,2,4, 3.28785, 2.34098, 0.0623288, 0, 0, 186, 187, 0.019552946090698242, 2.6941299438476562e-05, 3.4809112548828125e-05, 2.1457672119140625e-06, 4.0531158447265625e-06, 0, 1.1920928955078125e-05, 0.019473075866699219, 1000.041385469568, 1000.0373671015197, 0.0040183680481733191, 549, 553, 0.0582569, 0.0146918, 0.0195205, 0.00138378, 0.0148602, 7.36713e-05, 0.00731015, 0.000416756, 
1e-6,2,5,2.27318e+07,1,2,5, 4.10081, 2.91004, 0.0856907, 0, 0, 215, 216, 0.022511959075927734, 2.6941299438476562e-05, 3.5047531127929688e-05, 1.9073486328125e-06, 3.0994415283203125e-06, 0, 1.2874603271484375e-05, 0.022432088851928711, 1000.0421879375428, 1000.0389770546468, 0.003210882896487507, 764, 769, 0.0807688, 0.0203762, 0.0270844, 0.00190091, 0.0206778, 9.27448e-05, 0.0101049, 0.000531912, 
1e-6,2,6,2.27318e+07,1,2,6, 4.91287, 3.47882, 0.108456, 0, 0, 208, 209, 0.021800041198730469, 2.5987625122070312e-05, 3.5047531127929688e-05, 2.86102294921875e-06, 4.0531158447265625e-06, 0, 1.1920928955078125e-05, 0.021720170974731445, 1000.0427229532071, 1000.0400426072172, 0.0026803459899083508, 972, 978, 0.102569, 0.0258985, 0.0343709, 0.00240731, 0.0263247, 0.000116348, 0.0128119, 0.0006392, 
1e-6,2,7,2.27318e+07,1,2,7, 5.72803, 4.0481, 0.13386, 0, 0, 233, 234, 0.024471044540405273, 2.5987625122070312e-05, 3.5047531127929688e-05, 3.0994415283203125e-06, 3.814697265625e-06, 0, 1.2159347534179688e-05, 0.024390935897827148, 1000.0431050676851, 1000.0408109846982, 0.0022940829864899039, 1205, 1212, 0.12704, 0.0320618, 0.0425606, 0.00298333, 0.0326722, 0.000137568, 0.0158575, 0.000766993, 
1e-6,2,8,2.27318e+07,1,2,8, 6.54685, 4.61789, 0.161839, 0, 0, 258, 259, 0.02715301513671875, 2.6941299438476562e-05, 3.6954879760742188e-05, 2.1457672119140625e-06, 3.0994415283203125e-06, 0, 1.2874603271484375e-05, 0.027070999145507812, 1000.0433916834863, 1000.0413820174997, 0.0020096659865346802, 1463, 1471, 0.154193, 0.0389166, 0.0516119, 0.00363636, 0.0397575, 0.000164986, 0.019208, 0.000897646, 
1e-6,2,9,2.27318e+07,1,2,9, 7.36744, 5.18699, 0.190104, 0, 0, 260, 261, 0.027204990386962891, 2.5987625122070312e-05, 3.5047531127929688e-05, 1.9073486328125e-06, 2.86102294921875e-06, 0, 1.1920928955078125e-05, 0.027127265930175781, 1000.0436146004408, 1000.0418276425544, 0.0017869578862750777, 1723, 1732, 0.181398, 0.045784, 0.0607405, 0.004287, 0.0467825, 0.000192881, 0.0225799, 0.00103116, 
1e-6,2,10,2.27318e+07,1,2,10, 8.18911, 5.75671, 0.220429, 0, 0, 280, 281, 0.029422998428344727, 3.1948089599609375e-05, 3.6001205444335938e-05, 3.0994415283203125e-06, 3.0994415283203125e-06, 0, 1.3828277587890625e-05, 0.02933502197265625, 1000.0437929589889, 1000.0421824617167, 0.0016104972719097931, 2003, 2013, 0.210821, 0.0532305, 0.0705862, 0.00498748, 0.0543725, 0.000219107, 0.026232, 0.00119305, 
