?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e0,2,2e+06,12.9183,1,2,56, 32.1929, 0.0026443, 32.0791, 0, 0, 5, 6, 0.084837675094604492, 0.0086390972137451172, 0.00020003318786621094, 2.3603439331054688e-05, 5.245208740234375e-06, 3.814697265625e-06, 0.00035834312438964844, 0.075607538223266602, 24.464389838186904, 0.45451888091968279, 24.009870957267335, 2323, 2379, 32.0584, 28.1255, 1.13633, 0.12226, 1.90578, 0.0213404, 0.577327, 0.169857, 
1e0,2,3e+06,12.9332,1,2,57, 32.3073, 0.0027225, 32.1921, 0, 0, 6, 7, 0.1128084659576416, 0.014104366302490234, 0.0025632381439208984, 2.3365020751953125e-05, 2.6464462280273438e-05, 2.6226043701171875e-06, 0.00028729438781738281, 0.095801115036010742, 36.064324637651076, 0.45516780076802366, 35.609156836883201, 2329, 2386, 32.1712, 28.2183, 1.14079, 0.122476, 1.91861, 0.0213838, 0.579042, 0.17055, 
1e0,2,4e+06,13.0147,1,2,58, 32.4695, 0.00277209, 32.3531, 0, 0, 11, 12, 0.16082763671875, 0.011723995208740234, 0.00013661384582519531, 2.0265579223632812e-05, 2.765655517578125e-05, 4.0531158447265625e-06, 0.00017404556274414062, 0.14874100685119629, 45.074698544577856, 0.45878387425015632, 44.615914670327562, 2340, 2398, 32.332, 28.366, 1.14385, 0.122848, 1.9249, 0.0214863, 0.581805, 0.17117, 
1e0,2,5e+06,13.0258,1,2,59, 32.5552, 0.0028224, 32.4373, 0, 0, 5, 6, 0.084021568298339844, 0.015113115310668945, 0.00031924247741699219, 2.4080276489257812e-05, 2.4557113647460938e-05, 3.814697265625e-06, 0.00030064582824707031, 0.068236112594604492, 55.742622666486781, 0.45929864354057687, 55.283324022946175, 2345, 2404, 32.416, 28.4449, 1.14592, 0.123115, 1.92596, 0.0215194, 0.583243, 0.171415, 
1e0,2,6e+06,13.0381,1,2,60, 32.659, 0.00287104, 32.5397, 0, 0, 5, 6, 0.10221505165100098, 0.010603427886962891, 0.00027060508728027344, 4.2200088500976562e-05, 7.1048736572265625e-05, 2.86102294921875e-06, 0.00022006034851074219, 0.091004848480224609, 66.148449460866374, 0.45987629214804004, 65.688573168718648, 2350, 2410, 32.5183, 28.5379, 1.15173, 0.123258, 1.92748, 0.0215523, 0.584616, 0.171729, 
1e0,2,7e+06,13.0494,1,2,61, 32.7475, 0.00292468, 32.627, 0, 0, 5, 6, 0.087063074111938477, 0.014732837677001953, 0.0001964569091796875, 2.7179718017578125e-05, 7.6770782470703125e-05, 3.337860107421875e-06, 0.00021958351135253906, 0.071806907653808594, 76.412469081769203, 0.46043248481776722, 75.952036596950649, 2355, 2416, 32.6053, 28.6183, 1.15312, 0.123463, 1.93049, 0.0217252, 0.586192, 0.172055, 
1e0,2,8e+06,13.0567,1,2,62, 32.9038, 0.00297427, 32.7708, 0, 0, 5, 6, 0.14363694190979004, 0.023212671279907227, 0.019210100173950195, 2.3126602172851562e-05, 2.4557113647460938e-05, 2.384185791015625e-06, 0.00019526481628417969, 0.10096883773803711, 86.713215012638358, 0.46080213964367706, 86.252412872994896, 2360, 2422, 32.749, 28.7065, 1.17344, 0.123626, 1.96375, 0.0217829, 0.587481, 0.172364, 
1e0,2,9e+06,13.0633,1,2,63, 32.981, 0.00302458, 32.847, 0, 0, 5, 6, 0.076004266738891602, 0.018281459808349609, 0.0002422332763671875, 2.4318695068359375e-05, 9.3936920166015625e-05, 3.0994415283203125e-06, 0.00020718574523925781, 0.057152032852172852, 96.942193996222358, 0.4611415579911603, 96.481052438231728, 2365, 2428, 32.825, 28.7756, 1.17523, 0.123766, 1.96679, 0.0218122, 0.588872, 0.172905, 
1e0,2,1e+07,13.0692,1,2,64, 33.0709, 0.00307751, 32.9356, 0, 0, 5, 6, 0.088412046432495117, 0.012027502059936523, 0.0001678466796875, 2.1457672119140625e-05, 2.5987625122070312e-05, 4.291534423828125e-06, 0.00020003318786621094, 0.075964927673339844, 107.10724318092224, 0.46144449702359425, 106.64579868389743, 2370, 2434, 32.9134, 28.8419, 1.18918, 0.128484, 1.96806, 0.0218499, 0.590705, 0.17321, 
1e0,2,2e+07,13.075,1,2,65, 33.1625, 0.00312757, 33.0259, 0, 0, 5, 6, 0.090025663375854492, 0.0095150470733642578, 0.00022482872009277344, 2.3365020751953125e-05, 5.5074691772460938e-05, 4.0531158447265625e-06, 0.00018763542175292969, 0.080015659332275391, 212.71437128355169, 0.46173867665642332, 212.25263260689562, 2375, 2440, 33.0034, 28.9251, 1.19073, 0.128613, 1.97107, 0.0218854, 0.592224, 0.173807, 
1e0,2,3e+07,13.0811,1,2,66, 33.2513, 0.00317955, 33.1134, 0, 0, 5, 6, 0.087273359298706055, 0.011173486709594727, 0.00023603439331054688, 2.193450927734375e-05, 3.0994415283203125e-05, 3.5762786865234375e-06, 0.00029993057250976562, 0.075507402420043945, 317.22841001867891, 0.46204451817195935, 316.76636550050921, 2380, 2446, 33.0907, 29.0022, 1.19249, 0.128801, 1.97702, 0.0219483, 0.594057, 0.174129, 
1e0,2,4e+07,13.087,1,2,67, 33.3252, 0.0032351, 33.1861, 0, 0, 4, 5, 0.072600126266479492, 0.014822006225585938, 0.00029516220092773438, 2.8133392333984375e-05, 3.814697265625e-05, 3.337860107421875e-06, 0.00023698806762695312, 0.057176351547241211, 420.75698354276039, 0.46235613467541259, 420.29462740808492, 2384, 2451, 33.1633, 29.0696, 1.19435, 0.128968, 1.97812, 0.0219798, 0.595813, 0.174417, 
1e0,2,5e+07,13.0919,1,2,68, 33.3943, 0.0033021, 33.2536, 0, 0, 4, 5, 0.067280292510986328, 0.013159513473510742, 0.00070810317993164062, 2.6464462280273438e-05, 3.6954879760742188e-05, 2.86102294921875e-06, 0.00035619735717773438, 0.052990198135375977, 523.53630514426209, 0.46261406724414311, 523.07369107701425, 2388, 2456, 33.2306, 29.1286, 1.19795, 0.129081, 1.98114, 0.0220335, 0.597077, 0.174654, 
1e0,2,6e+07,13.096,1,2,69, 33.472, 0.00337029, 33.3276, 0, 0, 4, 5, 0.073793649673461914, 0.010788202285766602, 0.00027418136596679688, 4.7206878662109375e-05, 3.0279159545898438e-05, 2.86102294921875e-06, 0.00021195411682128906, 0.06243896484375, 625.89553390955734, 0.46283076335686413, 625.43270314620531, 2392, 2461, 33.3043, 29.1925, 1.19935, 0.129225, 1.98805, 0.0220592, 0.598222, 0.174897, 
1e0,2,7e+07,13.1001,1,2,70, 33.558, 0.00343966, 33.4119, 0, 0, 4, 5, 0.084131002426147461, 0.0094571113586425781, 0.00019192695617675781, 4.0292739868164062e-05, 2.6702880859375e-05, 4.291534423828125e-06, 0.0002765655517578125, 0.074134111404418945, 727.50302504736328, 0.46304687939547329, 727.03997816795902, 2396, 2466, 33.3885, 29.2657, 1.20079, 0.129352, 1.99585, 0.0221171, 0.599501, 0.175158, 
1e0,2,8e+07,13.1041,1,2,71, 33.6394, 0.00349283, 33.492, 0, 0, 4, 5, 0.079926013946533203, 0.011301279067993164, 0.00030732154846191406, 2.4318695068359375e-05, 5.6982040405273438e-05, 2.86102294921875e-06, 0.00031185150146484375, 0.06792140007019043, 828.46958047573321, 0.46325883431670023, 828.00632164142075, 2400, 2471, 33.4684, 29.3292, 1.2024, 0.129479, 2.00877, 0.0221469, 0.600856, 0.175516, 
1e0,2,9e+07,13.1084,1,2,72, 33.7055, 0.00354862, 33.5566, 0, 0, 4, 5, 0.064347028732299805, 0.011444091796875, 0.00037622451782226562, 0.00040340423583984375, 4.6253204345703125e-05, 5.0067901611328125e-06, 0.00044202804565429688, 0.051630020141601562, 928.53352555804804, 0.46348221027170933, 928.07004334778526, 2404, 2476, 33.5327, 29.387, 1.20397, 0.129977, 2.01119, 0.0221798, 0.602298, 0.17612, 
1e0,2,1e+08,13.1127,1,2,73, 33.7902, 0.00361562, 33.6395, 0, 0, 4, 5, 0.082765340805053711, 0.015211105346679688, 0.00029206275939941406, 2.7418136596679688e-05, 2.5987625122070312e-05, 4.0531158447265625e-06, 0.00021624565124511719, 0.066988468170166016, 1027.8039277614889, 0.46371381045419546, 1027.3402139510295, 2408, 2481, 33.6155, 29.4598, 1.20563, 0.130097, 2.01802, 0.0222042, 0.603341, 0.176402, 
