?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-1,2,50,2.63887,1,2,14, 1.08333, 0.129009, 0.934112, 0, 0, 8, 9, 0.12651896476745605, 0.014090061187744141, 0.00019598007202148438, 2.002716064453125e-05, 2.1457672119140625e-05, 2.384185791015625e-06, 0.00015306472778320312, 0.11203598976135254, 1.6670755877086776, 1.2626894707721297, 0.40438611693654802, 53, 67, 0.931569, 0.835996, 0.0288279, 0.00221777, 0.0196364, 0.000460386, 0.0329859, 0.0114439, 
1e-1,2,60,2.87115,1,2,15, 1.27662, 0.135415, 1.11976, 0, 0, 13, 14, 0.18540024757385254, 0.018428802490234375, 0.00027108192443847656, 4.8160552978515625e-05, 4.2200088500976562e-05, 3.337860107421875e-06, 0.00026369094848632812, 0.16634297370910645, 1.7433213981354712, 1.3100811835130293, 0.43324021462244217, 66, 81, 1.11697, 1.00543, 0.032177, 0.0026226, 0.0255277, 0.000541449, 0.0386028, 0.0120699, 
1e-1,2,70,3.0557,1,2,16, 1.5078, 0.145404, 1.33967, 0, 0, 15, 16, 0.21968579292297363, 0.010419845581054688, 0.0002231597900390625, 2.4080276489257812e-05, 2.3365020751953125e-05, 3.814697265625e-06, 0.0001773834228515625, 0.20881414413452148, 1.8125937998441399, 1.3452917366996144, 0.46730206314452544, 81, 97, 1.33665, 1.20978, 0.0364587, 0.00312161, 0.0309987, 0.0006845, 0.0423679, 0.0132403, 
1e-1,2,80,3.20534,1,2,17, 1.74369, 0.150701, 1.56916, 0, 0, 13, 14, 0.22928094863891602, 0.010787487030029297, 0.00023055076599121094, 2.2411346435546875e-05, 2.4318695068359375e-05, 2.6226043701171875e-06, 0.00025486946105957031, 0.21795868873596191, 1.8774509831452435, 1.3725293462233354, 0.50492163692190839, 94, 111, 1.56594, 1.40394, 0.0400591, 0.00361991, 0.0456874, 0.000776529, 0.0466597, 0.0251906, 
1e-1,2,90,3.3503,1,2,18, 2.00128, 0.157613, 1.81848, 0, 0, 13, 14, 0.24902939796447754, 0.015332460403442383, 0.0002498626708984375, 2.3603439331054688e-05, 2.6702880859375e-05, 4.5299530029296875e-06, 0.00017881393432617188, 0.23321342468261719, 1.9388585071268958, 1.4015564866706267, 0.53730202045626907, 107, 125, 1.81497, 1.61393, 0.0432591, 0.00410438, 0.075907, 0.000873089, 0.0501456, 0.0267472, 
1e-1,2,100,3.49005,1,2,19, 2.22127, 0.164581, 2.02988, 0, 0, 15, 16, 0.21105194091796875, 0.0086798667907714844, 0.00023484230041503906, 4.9591064453125e-05, 4.9591064453125e-05, 3.337860107421875e-06, 0.00024461746215820312, 0.20179009437561035, 1.9970163754365462, 1.4304328433139899, 0.56658353212255608, 122, 141, 2.02602, 1.80987, 0.048481, 0.00460625, 0.0801682, 0.000984907, 0.0542698, 0.0276349, 
1e-1,2,200,5.26904,1,2,20, 2.67009, 0.174165, 2.46782, 0, 0, 31, 32, 0.43772029876708984, 0.010658502578735352, 0.00027441978454589844, 3.719329833984375e-05, 3.6954879760742188e-05, 2.384185791015625e-06, 0.00023436546325683594, 0.42647647857666016, 2.4186456443605104, 1.7551050889053994, 0.66354055545511126, 153, 173, 2.46374, 2.17279, 0.0717587, 0.00612164, 0.119341, 0.00123811, 0.0628595, 0.0296237, 
1e-1,2,300,6.24978,1,2,21, 3.03261, 0.180512, 2.82293, 0, 0, 24, 25, 0.35491418838500977, 0.014450311660766602, 0.00023722648620605469, 2.5272369384765625e-05, 2.5272369384765625e-05, 3.814697265625e-06, 0.00018072128295898438, 0.33999156951904297, 2.7076384578160702, 1.9394913081669558, 0.76814714964911446, 177, 198, 2.81865, 2.48046, 0.077976, 0.00686383, 0.150482, 0.00147128, 0.069731, 0.031662, 
1e-1,2,400,6.83354,1,2,22, 3.51196, 0.18666, 3.29492, 0, 0, 31, 32, 0.47178912162780762, 0.0094995498657226562, 0.00016546249389648438, 1.9788742065429688e-05, 2.3126602172851562e-05, 2.86102294921875e-06, 0.00018811225891113281, 0.46189022064208984, 2.9419806665076615, 2.0772372052005785, 0.86474346130708213, 208, 230, 3.29044, 2.86263, 0.10251, 0.00786161, 0.198814, 0.00182796, 0.0829859, 0.0338142, 
1e-1,2,500,7.24185,1,2,23, 3.99481, 0.194251, 3.76887, 0, 0, 30, 31, 0.47374939918518066, 0.012962818145751953, 0.00029826164245605469, 5.8889389038085938e-05, 4.673004150390625e-05, 3.337860107421875e-06, 0.00032472610473632812, 0.46005463600158691, 3.1441785184234048, 2.194532172492365, 0.94964634593103914, 238, 261, 3.76419, 3.29421, 0.113828, 0.00875306, 0.219748, 0.00204444, 0.0901682, 0.035435, 
