?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-3,2,1,20.3715,1,2,1, 0.0495355, 0.00691938, 0.0405934, 0, 0, 2, 3, 0.040383815765380859, 0.014521598815917969, 0.00026965141296386719, 2.4318695068359375e-05, 2.8133392333984375e-05, 2.86102294921875e-06, 0.00017976760864257812, 0.025357484817504883, 102.57887428507183, 102.57287428507183, 0.0060000000000000001, 2, 3, 0.0403838, 0.0378141, 0.00111842, 5.45979e-05, 0.000500917, 2.0504e-05, 0.000675201, 0.000200033, 
1e-3,2,2,20.3715,1,2,2, 0.0942471, 0.0155189, 0.0755711, 0, 0, 1, 2, 0.034721136093139648, 0.016338348388671875, 0.00021982192993164062, 2.5510787963867188e-05, 3.337860107421875e-05, 2.86102294921875e-06, 0.00025391578674316406, 0.017847299575805664, 102.58487428507183, 102.57287428507183, 0.012, 3, 5, 0.075105, 0.0638735, 0.00156617, 8.01086e-05, 0.00808382, 2.69413e-05, 0.00115943, 0.000314951, 
1e-3,2,3,20.3715,1,2,3, 0.127936, 0.0214834, 0.10255, 0, 0, 1, 2, 0.026811599731445312, 0.014895439147949219, 0.00031709671020507812, 2.288818359375e-05, 2.956390380859375e-05, 3.0994415283203125e-06, 0.00023198127746582031, 0.011311531066894531, 102.59087428507183, 102.57287428507183, 0.018000000000000002, 4, 7, 0.101917, 0.0893383, 0.00207591, 0.000102997, 0.00832844, 3.45707e-05, 0.00162315, 0.000413179, 
1e-3,2,4,20.3715,1,2,4, 0.162051, 0.0287614, 0.127968, 0, 0, 1, 2, 0.02516627311706543, 0.011509895324707031, 0.000286102294921875, 6.008148193359375e-05, 3.4809112548828125e-05, 3.5762786865234375e-06, 0.00050449371337890625, 0.012767314910888672, 102.59687428507183, 102.57287428507183, 0.024, 5, 9, 0.127083, 0.111929, 0.00342441, 0.000163078, 0.00856018, 4.22001e-05, 0.00243998, 0.000523567, 
1e-3,2,5,20.3715,1,2,5, 0.333444, 0.0408466, 0.286285, 0, 0, 1, 2, 0.15807032585144043, 0.021148204803466797, 0.092186212539672852, 0.00013041496276855469, 3.1232833862304688e-05, 2.384185791015625e-06, 0.00029420852661132812, 0.044277667999267578, 102.60287428507183, 102.57287428507183, 0.029999999999999999, 6, 11, 0.285153, 0.145211, 0.0974379, 0.000293493, 0.038512, 4.81606e-05, 0.00293207, 0.000718355, 
1e-3,2,6,20.3715,1,2,6, 0.362424, 0.0466282, 0.308361, 0, 0, 1, 2, 0.021827459335327148, 0.01221776008605957, 0.00021982192993164062, 2.5033950805664062e-05, 3.2663345336914062e-05, 5.0067901611328125e-06, 0.00027894973754882812, 0.0090482234954833984, 102.60887428507183, 102.57287428507183, 0.036000000000000004, 7, 13, 0.306981, 0.165917, 0.0978174, 0.000318527, 0.038702, 5.84126e-05, 0.00335622, 0.0008111, 
1e-3,2,7,20.3715,1,2,7, 0.401084, 0.0522711, 0.340208, 0, 0, 1, 2, 0.031676292419433594, 0.012454986572265625, 0.00020265579223632812, 2.0265579223632812e-05, 2.3365020751953125e-05, 3.337860107421875e-06, 0.00017189979553222656, 0.018799781799316406, 102.61487428507183, 102.57287428507183, 0.042000000000000003, 8, 15, 0.338657, 0.190504, 0.0982637, 0.000338793, 0.0389106, 6.53267e-05, 0.00373578, 0.00683832, 
1e-3,2,8,20.3715,1,2,8, 0.438415, 0.0582683, 0.370373, 0, 0, 1, 2, 0.030040979385375977, 0.014490365982055664, 0.00023508071899414062, 4.3153762817382812e-05, 2.193450927734375e-05, 2.5510787963867188e-05, 0.00021862983703613281, 0.015006303787231445, 102.62087428507184, 102.57287428507183, 0.048000000000000001, 9, 17, 0.368698, 0.219001, 0.0988498, 0.000381947, 0.0391574, 9.36985e-05, 0.00422525, 0.00698876, 
1e-3,2,9,20.3715,1,2,9, 0.474652, 0.0652065, 0.398401, 0, 0, 1, 2, 0.027853012084960938, 0.015473365783691406, 0.00021076202392578125, 3.7431716918945312e-05, 3.3855438232421875e-05, 2.86102294921875e-06, 0.00022816658020019531, 0.011866569519042969, 102.62687428507184, 102.57287428507183, 0.054000000000000006, 10, 19, 0.396551, 0.245127, 0.0996706, 0.000419378, 0.0393693, 0.000101805, 0.00466728, 0.00719547, 
1e-3,2,10,20.3715,1,2,10, 0.519836, 0.0854764, 0.421718, 0, 0, 1, 2, 0.022803306579589844, 0.0094182491302490234, 0.00024342536926269531, 6.3657760620117188e-05, 3.6954879760742188e-05, 2.86102294921875e-06, 0.00031018257141113281, 0.012727975845336914, 102.63287428507184, 102.57287428507183, 0.059999999999999998, 11, 21, 0.419354, 0.266454, 0.10013, 0.000483036, 0.0396993, 0.000107527, 0.00513434, 0.00734615, 
1e-3,2,20,20.3715,1,2,11, 0.556605, 0.0959535, 0.446526, 0, 0, 1, 2, 0.024644136428833008, 0.010268211364746094, 0.00025820732116699219, 2.6464462280273438e-05, 4.4107437133789062e-05, 3.337860107421875e-06, 0.00019812583923339844, 0.013845682144165039, 102.69287428507184, 102.57287428507183, 0.12, 12, 23, 0.443998, 0.288109, 0.102304, 0.000509501, 0.0399249, 0.000114202, 0.00558901, 0.00744796, 
1e-3,2,30,20.3715,1,2,12, 0.590973, 0.103035, 0.472717, 0, 0, 1, 2, 0.026022195816040039, 0.012351512908935547, 0.00020360946655273438, 2.4080276489257812e-05, 3.0755996704101562e-05, 3.0994415283203125e-06, 0.00022053718566894531, 0.013188600540161133, 102.75287428507184, 102.57287428507183, 0.17999999999999999, 13, 25, 0.470021, 0.310954, 0.102829, 0.000533581, 0.0418878, 0.00014472, 0.00613022, 0.00754118, 
1e-3,2,40,20.3715,1,2,13, 0.632536, 0.109078, 0.50681, 0, 0, 1, 2, 0.033925771713256836, 0.0097098350524902344, 0.000209808349609375, 2.6464462280273438e-05, 3.4570693969726562e-05, 3.5762786865234375e-06, 0.00019979476928710938, 0.023741722106933594, 102.81287428507183, 102.57287428507183, 0.23999999999999999, 14, 27, 0.503946, 0.343657, 0.103288, 0.000560045, 0.0420799, 0.000152826, 0.00651121, 0.00769639, 
1e-3,2,50,20.3715,1,2,14, 0.672502, 0.117467, 0.537454, 0, 0, 1, 2, 0.030508756637573242, 0.014099359512329102, 0.00023221969604492188, 2.0503997802734375e-05, 2.384185791015625e-05, 3.5762786865234375e-06, 0.00018286705017089844, 0.015946388244628906, 102.87287428507184, 102.57287428507183, 0.30000000000000004, 15, 29, 0.534455, 0.369735, 0.104805, 0.000580549, 0.042269, 0.000161648, 0.00687551, 0.0100274, 
1e-3,2,60,20.3715,1,2,15, 0.708162, 0.123376, 0.5659, 0, 0, 1, 2, 0.028253316879272461, 0.013000249862670898, 0.00025415420532226562, 5.1736831665039062e-05, 2.5272369384765625e-05, 2.6226043701171875e-06, 0.00020909309387207031, 0.014710187911987305, 102.93287428507182, 102.57287428507183, 0.35999999999999999, 16, 31, 0.562708, 0.39665, 0.105289, 0.000632286, 0.0425286, 0.000169039, 0.00730634, 0.0101326, 
1e-3,2,70,20.3715,1,2,16, 0.739839, 0.129444, 0.590605, 0, 0, 1, 2, 0.024572610855102539, 0.013641595840454102, 0.0002765655517578125, 6.8426132202148438e-05, 3.1709671020507812e-05, 2.86102294921875e-06, 0.00026011466979980469, 0.010291337966918945, 102.99287428507184, 102.57287428507183, 0.42000000000000004, 17, 33, 0.587281, 0.419152, 0.105669, 0.000700712, 0.042815, 0.000177145, 0.0078516, 0.0109158, 
1e-3,2,80,20.3715,1,2,17, 0.772991, 0.137002, 0.613955, 0, 0, 1, 2, 0.023214340209960938, 0.010622024536132812, 0.00022625923156738281, 2.4557113647460938e-05, 4.1723251342773438e-05, 3.814697265625e-06, 0.00018167495727539062, 0.012114286422729492, 103.05287428507182, 102.57287428507183, 0.47999999999999998, 18, 35, 0.610495, 0.439069, 0.106209, 0.000725269, 0.0449879, 0.000209332, 0.00825953, 0.0110359, 
1e-3,2,90,20.3715,1,2,18, 0.81506, 0.147759, 0.643692, 0, 0, 1, 2, 0.029516220092773438, 0.014565467834472656, 0.00042438507080078125, 4.7206878662109375e-05, 4.100799560546875e-05, 5.4836273193359375e-06, 0.00030732154846191406, 0.014125347137451172, 103.11287428507183, 102.57287428507183, 0.54000000000000004, 19, 37, 0.640012, 0.462934, 0.106857, 0.000772476, 0.0492117, 0.000219345, 0.00880384, 0.0112135, 
1e-3,2,100,20.0549,1,2,19, 0.876699, 0.154259, 0.697399, 0, 0, 3, 4, 0.053400754928588867, 0.0098285675048828125, 0.000270843505859375, 3.5762786865234375e-05, 3.9577484130859375e-05, 3.0994415283203125e-06, 0.00024533271789550781, 0.042977571487426758, 103.17098422106216, 102.62408599658778, 0.5468982244743763, 22, 41, 0.693412, 0.51296, 0.107901, 0.000860929, 0.0499616, 0.000241756, 0.00959468, 0.0118926, 
1e-3,2,200,19.1112,1,2,20, 0.952142, 0.174687, 0.750545, 0, 0, 3, 4, 0.052924633026123047, 0.010453701019287109, 0.00013446807861328125, 2.765655517578125e-05, 3.2186508178710938e-05, 2.86102294921875e-06, 0.00025629997253417969, 0.042017459869384766, 103.54443333329934, 102.97098422106217, 0.57344911223718553, 25, 45, 0.746337, 0.562783, 0.108761, 0.000941515, 0.050741, 0.000265598, 0.0106885, 0.0121562, 
1e-3,2,300,19.2922,1,2,21, 1.01669, 0.181668, 0.806845, 0, 0, 3, 4, 0.056127071380615234, 0.01896214485168457, 0.00020337104797363281, 4.863739013671875e-05, 2.956390380859375e-05, 3.0994415283203125e-06, 0.00017857551574707031, 0.036701679229736328, 103.80224970404507, 103.08661696255362, 0.71563274149145772, 28, 49, 0.802464, 0.615459, 0.11029, 0.00104046, 0.0514584, 0.000284672, 0.0114999, 0.0124319, 
1e-3,2,400,19.475,1,2,22, 1.1166, 0.187763, 0.899695, 0, 0, 6, 7, 0.092684268951416016, 0.011038064956665039, 0.00016617774963378906, 2.4557113647460938e-05, 2.8848648071289062e-05, 4.0531158447265625e-06, 0.00026869773864746094, 0.08115386962890625, 104.03115788941798, 103.14443333329939, 0.88672455611859347, 34, 56, 0.895148, 0.699849, 0.111661, 0.00118399, 0.0559146, 0.000329494, 0.01336, 0.01285, 
1e-3,2,500,19.2875,1,2,23, 1.30052, 0.193126, 1.07734, 0, 0, 9, 10, 0.17741012573242188, 0.029792070388793945, 0.00025701522827148438, 2.4080276489257812e-05, 2.574920654296875e-05, 3.814697265625e-06, 0.00021123886108398438, 0.14709615707397461, 104.24464604833139, 103.27282302720903, 0.97182302112236751, 43, 66, 1.07256, 0.828347, 0.113974, 0.00146174, 0.0991781, 0.00041604, 0.0157449, 0.0134366, 
1e-3,2,600,18.7991,1,2,24, 1.42265, 0.211796, 1.17973, 0, 0, 7, 8, 0.10219001770019531, 0.014585494995117188, 0.00017666816711425781, 2.002716064453125e-05, 4.482269287109375e-05, 4.5299530029296875e-06, 0.00020599365234375, 0.087152481079101562, 104.41772766316404, 103.48563794472307, 0.93208971844098409, 50, 74, 1.17475, 0.924103, 0.116624, 0.00165844, 0.100566, 0.000469685, 0.0175028, 0.0138249, 
1e-3,2,700,18.5149,1,2,25, 1.52904, 0.21774, 1.27929, 0, 0, 7, 8, 0.099406003952026367, 0.018188714981079102, 0.00024294853210449219, 3.6478042602539062e-05, 3.147125244140625e-05, 2.384185791015625e-06, 0.00017476081848144531, 0.080729246139526367, 104.56040500677703, 103.63767425764998, 0.9227307491270621, 57, 82, 1.27415, 1.01673, 0.118795, 0.0018785, 0.102764, 0.000550032, 0.0190561, 0.014385, 
1e-3,2,800,18.3389,1,2,26, 1.64574, 0.224086, 1.38864, 0, 0, 7, 8, 0.10921454429626465, 0.010187625885009766, 0.00016498565673828125, 1.9788742065429688e-05, 0.000141143798828125, 4.5299530029296875e-06, 0.00024056434631347656, 0.098455905914306641, 104.68407968129128, 103.75169033567106, 0.93238934562022302, 64, 90, 1.38337, 1.11823, 0.12038, 0.00205541, 0.106401, 0.000595808, 0.0206594, 0.0150452, 
1e-3,2,900,18.2247,1,2,27, 1.76587, 0.230923, 1.50044, 0, 0, 8, 9, 0.1116187572479248, 0.010123968124389648, 0.00011658668518066406, 1.9550323486328125e-05, 2.193450927734375e-05, 2.6226043701171875e-06, 0.00018477439880371094, 0.10114932060241699, 104.79508590961737, 103.84036924196846, 0.95471666764890883, 72, 99, 1.49499, 1.22267, 0.122222, 0.00226784, 0.108176, 0.000648975, 0.0233486, 0.0156565, 
1e-3,2,1000,18.1479,1,2,28, 2.05177, 0.236605, 1.77964, 0, 0, 10, 11, 0.27900362014770508, 0.0087647438049316406, 0.00014185905456542969, 2.9325485229492188e-05, 2.7894973754882812e-05, 4.5299530029296875e-06, 0.00014233589172363281, 0.26989293098449707, 104.89722422561135, 103.91131271679293, 0.98591150881841561, 82, 110, 1.77399, 1.36094, 0.222263, 0.00261021, 0.145035, 0.000807285, 0.0261769, 0.0161633, 
1e-3,2,2000,17.5212,1,2,29, 2.23366, 0.24319, 1.95387, 0, 0, 13, 14, 0.17401719093322754, 0.01078343391418457, 0.000152587890625, 2.193450927734375e-05, 2.5987625122070312e-05, 3.814697265625e-06, 0.00024127960205078125, 0.16278815269470215, 105.69819409838698, 104.36365355595802, 1.3345405424289463, 95, 124, 1.94801, 1.51257, 0.224949, 0.00298977, 0.147896, 0.000921249, 0.0290194, 0.0296614, 
1e-3,2,3000,17.2283,1,2,30, 2.39292, 0.249033, 2.10602, 0, 0, 10, 11, 0.15190696716308594, 0.013990163803100586, 0.00023508071899414062, 2.956390380859375e-05, 4.1246414184570312e-05, 3.5762786865234375e-06, 0.00035190582275390625, 0.13725543022155762, 106.30970705557455, 104.5866793585063, 1.7230276970682479, 105, 135, 2.09992, 1.65328, 0.227639, 0.00332403, 0.152378, 0.00101471, 0.0319579, 0.0303261, 
1e-3,2,4000,17.1294,1,2,31, 2.61572, 0.256316, 2.32052, 0, 0, 16, 17, 0.21430444717407227, 0.014756441116333008, 0.00018048286437988281, 1.8835067749023438e-05, 2.384185791015625e-05, 2.6226043701171875e-06, 0.00026464462280273438, 0.19905757904052734, 106.86546353387789, 104.69819204105454, 2.1672714928233368, 121, 152, 2.31422, 1.85171, 0.23074, 0.00372982, 0.159181, 0.0012157, 0.0353563, 0.0322874, 
1e-3,2,5000,17.0857,1,2,32, 2.84102, 0.262264, 2.53865, 0, 0, 16, 17, 0.21790122985839844, 0.011399269104003906, 0.00014758110046386719, 4.5299530029296875e-05, 2.7894973754882812e-05, 2.6226043701171875e-06, 0.00016140937805175781, 0.20611715316772461, 107.3989174209693, 104.7651018979185, 2.6338155230508145, 137, 169, 2.53212, 2.05791, 0.233923, 0.00415421, 0.162916, 0.00135231, 0.038677, 0.0331888, 
1e-3,2,6000,17.0631,1,2,33, 3.05789, 0.270311, 2.74649, 0, 0, 14, 15, 0.20766496658325195, 0.012571573257446289, 0.00021910667419433594, 3.9577484130859375e-05, 3.6478042602539062e-05, 4.76837158203125e-06, 0.00028157234191894531, 0.19451189041137695, 107.92122002258282, 104.80974373831799, 3.11147628426483, 151, 184, 2.73979, 2.25428, 0.237273, 0.00459957, 0.166412, 0.00144982, 0.0418029, 0.033968, 
1e-3,2,7000,17.0502,1,2,34, 3.27653, 0.277909, 2.95646, 0, 0, 13, 14, 0.20982170104980469, 0.029761075973510742, 0.00019884109497070312, 2.3603439331054688e-05, 4.8398971557617188e-05, 4.291534423828125e-06, 0.00017809867858886719, 0.17960739135742188, 108.43715043662097, 104.84156848737464, 3.5955819492463328, 164, 198, 2.94961, 2.45419, 0.240328, 0.00493312, 0.169421, 0.00154829, 0.0445342, 0.0346551, 
1e-3,2,8000,17.0423,1,2,35, 3.48379, 0.283394, 3.15675, 0, 0, 14, 15, 0.2000892162322998, 0.0070948600769042969, 0.00011563301086425781, 5.435943603515625e-05, 5.1975250244140625e-05, 3.0994415283203125e-06, 0.0001659393310546875, 0.19260334968566895, 108.94909825165581, 104.86546384623095, 4.0836344054248608, 178, 213, 3.1497, 2.62448, 0.243575, 0.00539875, 0.191529, 0.00164151, 0.047658, 0.0354123, 
