?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-2,2,1,12.8452,1,2,1, 0.0554447, 0.0066514, 0.0475819, 0, 0, 2, 3, 0.047410249710083008, 0.013380289077758789, 0.00020313262939453125, 2.6941299438476562e-05, 3.528594970703125e-05, 2.86102294921875e-06, 0.00021076202392578125, 0.03355097770690918, 26.003547867983499, 25.991547867983503, 0.012, 2, 3, 0.0474102, 0.0443249, 0.000777483, 5.48363e-05, 0.000460386, 2.07424e-05, 0.00157499, 0.000196934, 
1e-2,2,2,12.8452,1,2,2, 0.14296, 0.0148325, 0.125646, 0, 0, 1, 2, 0.077881813049316406, 0.025552749633789062, 0.00048041343688964844, 2.5510787963867188e-05, 2.7179718017578125e-05, 3.337860107421875e-06, 0.00023889541625976562, 0.051553726196289062, 26.015547867983503, 25.991547867983503, 0.024, 3, 5, 0.125292, 0.084986, 0.00155139, 8.03471e-05, 0.0360992, 2.81334e-05, 0.00206423, 0.000482798, 
1e-2,2,3,12.8452,1,2,3, 0.172464, 0.0214381, 0.146852, 0, 0, 1, 2, 0.02109217643737793, 0.010138750076293945, 0.00016617774963378906, 5.5551528930664062e-05, 2.9802322387695312e-05, 3.0994415283203125e-06, 0.00019335746765136719, 0.010505437850952148, 26.027547867983504, 25.991547867983503, 0.036000000000000004, 4, 7, 0.146384, 0.104959, 0.00190115, 0.000135899, 0.0363092, 3.43323e-05, 0.00244021, 0.000604153, 
1e-2,2,4,12.8452,1,2,4, 0.218695, 0.0391719, 0.174029, 0, 0, 1, 2, 0.026881933212280273, 0.014807462692260742, 0.00022959709167480469, 2.3126602172851562e-05, 2.765655517578125e-05, 3.814697265625e-06, 0.00017547607421875, 0.011614799499511719, 26.039547867983501, 25.991547867983503, 0.048000000000000001, 5, 9, 0.173266, 0.130656, 0.00236464, 0.000159025, 0.0365329, 4.19617e-05, 0.0027945, 0.000717402, 
1e-2,2,5,12.8452,1,2,5, 0.253514, 0.0474095, 0.199201, 0, 0, 1, 2, 0.024984121322631836, 0.013043880462646484, 0.00021791458129882812, 2.288818359375e-05, 7.62939453125e-06, 4.0531158447265625e-06, 0.0002231597900390625, 0.011464595794677734, 26.051547867983501, 25.991547867983503, 0.059999999999999998, 6, 11, 0.19825, 0.154249, 0.00274277, 0.000181913, 0.0367289, 5.00679e-05, 0.00322938, 0.00106835, 
1e-2,2,6,12.8452,1,2,6, 0.290897, 0.0565832, 0.226276, 0, 0, 1, 2, 0.02691960334777832, 0.013372182846069336, 0.00024247169494628906, 6.6280364990234375e-05, 2.6941299438476562e-05, 4.5299530029296875e-06, 0.00025653839111328125, 0.012950658798217773, 26.063547867983502, 25.991547867983503, 0.072000000000000008, 7, 13, 0.22517, 0.179593, 0.00327444, 0.000248194, 0.0370669, 5.96046e-05, 0.00373054, 0.00119758, 
1e-2,2,7,12.8452,1,2,7, 0.321471, 0.0634928, 0.248833, 0, 0, 1, 2, 0.022401809692382812, 0.011651515960693359, 0.00021529197692871094, 2.09808349609375e-05, 2.6702880859375e-05, 2.86102294921875e-06, 0.00018668174743652344, 0.010297775268554688, 26.075547867983502, 25.991547867983503, 0.084000000000000005, 8, 15, 0.247572, 0.200754, 0.00374842, 0.000269175, 0.0372596, 6.55651e-05, 0.00409389, 0.00138068, 
1e-2,2,8,12.8452,1,2,8, 0.359695, 0.06988, 0.27939, 0, 0, 1, 2, 0.030314207077026367, 0.014238119125366211, 0.00022244453430175781, 2.0265579223632812e-05, 2.384185791015625e-05, 2.86102294921875e-06, 0.00021648406982421875, 0.015590190887451172, 26.087547867983503, 25.991547867983503, 0.096000000000000002, 9, 17, 0.277886, 0.229897, 0.00420332, 0.00028944, 0.0374441, 7.24792e-05, 0.00450826, 0.00147176, 
1e-2,2,9,12.8452,1,2,9, 0.396553, 0.0782976, 0.306401, 0, 0, 1, 2, 0.026771068572998047, 0.013914823532104492, 0.00023436546325683594, 2.09808349609375e-05, 7.0095062255859375e-05, 4.291534423828125e-06, 0.00023150444030761719, 0.012295007705688477, 26.099547867983503, 25.991547867983503, 0.10800000000000001, 10, 19, 0.304657, 0.254893, 0.00476265, 0.000310421, 0.0377421, 8.10623e-05, 0.00506735, 0.0018003, 
1e-2,2,10,12.8452,1,2,10, 0.434732, 0.0853591, 0.336535, 0, 0, 1, 2, 0.029909849166870117, 0.010291814804077148, 0.00026202201843261719, 2.8133392333984375e-05, 3.528594970703125e-05, 3.814697265625e-06, 0.00023508071899414062, 0.01905369758605957, 26.111547867983496, 25.991547867983503, 0.12, 11, 21, 0.334567, 0.278677, 0.0053637, 0.000338554, 0.0427008, 8.91685e-05, 0.0054915, 0.00190592, 
1e-2,2,20,12.8452,1,2,11, 0.468435, 0.091516, 0.362983, 0, 0, 1, 2, 0.026285648345947266, 0.01688075065612793, 0.000213623046875, 2.6226043701171875e-05, 5.5789947509765625e-05, 3.5762786865234375e-06, 0.00017476081848144531, 0.0089309215545654297, 26.231547867983497, 25.991547867983503, 0.23999999999999999, 12, 23, 0.360852, 0.303828, 0.00574422, 0.00036478, 0.0429459, 9.58443e-05, 0.00583267, 0.00204086, 
