?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-4,2,1,4.93266e+06,1,2,1, 1.11542, 0.013741, 0.460263, 0, 0, 17, 18, 0.31206798553466797, 0.0037200450897216797, 0.0038568973541259766, 0.0026600360870361328, 1.5974044799804688e-05, 0, 0.0041980743408203125, 0.29761695861816406, 975.91478284750883, 974.99593535159613, 0.9188474959127011, 17, 18, 0.312068, 0.040185, 0.0748379, 0.0497005, 0.0493183, 1.4782e-05, 0.0943601, 0.00365138, 
1e-4,2,2,4.93266e+06,1,2,2, 1.70767, 0.0261838, 0.718657, 0, 0, 1, 2, 0.027451992034912109, 0.0018980503082275391, 0.0035729408264160156, 0.0024800300598144531, 1.6927719116210938e-05, 0, 0.0042819976806640625, 0.015202045440673828, 976.83363021781634, 974.9959355397018, 1.8376946781146806, 18, 20, 0.33952, 0.0440171, 0.0818989, 0.0521805, 0.0516162, 1.4782e-05, 0.102902, 0.0068903, 
1e-4,2,3,4.93266e+06,1,2,3, 2.35498, 0.0382478, 0.977379, 0, 0, 1, 2, 0.028126001358032227, 0.001956939697265625, 0.0035910606384277344, 0.0025389194488525391, 1.5974044799804688e-05, 0, 0.0042638778686523438, 0.01575922966003418, 977.7524768059568, 974.99593628517471, 2.7565405207821678, 19, 22, 0.367646, 0.0478759, 0.088973, 0.0547194, 0.0539112, 1.4782e-05, 0.111564, 0.0105872, 
1e-4,2,4,4.93266e+06,1,2,4, 3.03569, 0.0506928, 1.29821, 0, 0, 1, 2, 0.027742147445678711, 0.0019509792327880859, 0.0035760402679443359, 0.0025429725646972656, 1.5974044799804688e-05, 0, 0.0042171478271484375, 0.015439033508300781, 978.67132140615445, 974.99593812335399, 3.6753832828005528, 20, 24, 0.395388, 0.0517397, 0.0960331, 0.0572624, 0.0562141, 1.4782e-05, 0.120131, 0.0139935, 
1e-4,2,5,4.93266e+06,1,2,5, 3.71302, 0.0627596, 1.61819, 0, 0, 1, 2, 0.028158903121948242, 0.0019681453704833984, 0.0036158561706542969, 0.0025410652160644531, 1.621246337890625e-05, 0, 0.0042738914489746094, 0.015743732452392578, 979.59016228388498, 974.99594173599542, 4.5942205478895382, 21, 26, 0.423547, 0.0556169, 0.103145, 0.0598035, 0.0585122, 1.57356e-05, 0.128824, 0.0176303, 
1e-4,2,6,4.93266e+06,1,2,6, 6.94376, 0.0748377, 4.56334, 0, 0, 1, 2, 0.028354883193969727, 0.0019671916961669922, 0.0036170482635498047, 0.002593994140625, 1.621246337890625e-05, 0, 0.0044398307800292969, 0.015720605850219727, 980.50899720132963, 974.99594792833955, 5.5130492729902691, 22, 28, 0.451902, 0.059505, 0.110247, 0.0623975, 0.0608051, 1.57356e-05, 0.13767, 0.0212612, 
1e-4,2,7,4.93266e+06,1,2,7, 7.46355, 0.0869098, 4.75053, 0, 0, 1, 2, 0.028223037719726562, 0.0019462108612060547, 0.0036101341247558594, 0.0025398731231689453, 1.5974044799804688e-05, 0, 0.0043289661407470703, 0.015781879425048828, 981.42782344766704, 974.99595759935312, 6.431865848313965, 23, 30, 0.480125, 0.0633743, 0.117361, 0.0649374, 0.0631349, 1.69277e-05, 0.146398, 0.0249021, 
1e-4,2,8,4.93266e+06,1,2,8, 8.13821, 0.0989857, 5.15539, 0, 0, 1, 2, 0.047288894653320312, 0.005374908447265625, 0.0084061622619628906, 0.0031759738922119141, 1.5020370483398438e-05, 0, 0.01011204719543457, 0.020204782485961914, 982.34663787349996, 974.99597171418372, 7.350666159316126, 24, 32, 0.527414, 0.0706692, 0.129266, 0.0681133, 0.0696161, 1.78814e-05, 0.161207, 0.0285249, 
1e-4,2,9,4.93266e+06,1,2,9, 8.52151, 0.111049, 5.31289, 0, 0, 1, 2, 0.028478860855102539, 0.0020089149475097656, 0.0036649703979492188, 0.0025429725646972656, 1.5974044799804688e-05, 0, 0.004283905029296875, 0.015962123870849609, 983.26543692772589, 974.99599127502552, 8.2694456527005151, 25, 34, 0.555893, 0.074594, 0.136447, 0.0706563, 0.071913, 1.78814e-05, 0.169893, 0.0323708, 
1e-4,2,10,4.93266e+06,1,2,10, 8.93354, 0.123362, 5.48444, 0, 0, 1, 2, 0.028105020523071289, 0.0019860267639160156, 0.0035929679870605469, 0.0025541782379150391, 1.5974044799804688e-05, 0, 0.0043230056762695312, 0.015632867813110352, 984.18421669503516, 974.99601729996277, 9.1881993950725978, 26, 36, 0.583998, 0.078531, 0.143603, 0.0732105, 0.0742426, 1.78814e-05, 0.17859, 0.0358021, 
