?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,1,4.38019e+06,1,2,1, 0.624671, 0.227238, 0.211182, 0, 0, 73, 74, 0.053020954132080078, 0.00019598007202148438, 0.00019884109497070312, 1.3113021850585938e-05, 2.86102294921875e-06, 0, 8.8930130004882812e-05, 0.052521228790283203, 999.88813193496674, 999.80521610455548, 0.082915830411225994, 73, 74, 0.053021, 0.00679421, 0.0179718, 0.00244737, 0.00779819, 2.26498e-05, 0.0106094, 0.00737739, 
1e-6,2,2,4.3387e+06,1,2,2, 1.33224, 0.574949, 0.352558, 0, 0, 90, 91, 0.037326812744140625, 0.00013899803161621094, 0.00013804435729980469, 4.4107437133789062e-05, 2.86102294921875e-06, 0, 8.20159912109375e-05, 0.036920785903930664, 999.9383785946236, 999.87588500305174, 0.062493591571771111, 163, 165, 0.0903478, 0.0139196, 0.03125, 0.00426269, 0.0146582, 3.17097e-05, 0.0186205, 0.00760508, 
1e-6,2,3,4.29008e+06,1,2,3, 2.27669, 0.773838, 0.676572, 0, 0, 101, 102, 0.058492898941040039, 0.00014400482177734375, 0.00021910667419433594, 7.0095062255859375e-05, 2.86102294921875e-06, 0, 0.00016903877258300781, 0.057887792587280273, 999.96154026948034, 999.90939186750438, 0.052148401976087569, 264, 267, 0.148841, 0.0245411, 0.0499179, 0.00754237, 0.0263402, 3.88622e-05, 0.0324986, 0.00796151, 
1e-6,2,4,4.24618e+06,1,2,4, 3.09825, 1.08069, 0.906786, 0, 0, 110, 111, 0.039419174194335938, 6.29425048828125e-05, 0.00011110305786132812, 1.1920928955078125e-05, 3.0994415283203125e-06, 0, 4.9829483032226562e-05, 0.039180278778076172, 999.97560500702969, 999.92984055017268, 0.045764456856988725, 374, 378, 0.18826, 0.0315981, 0.0648961, 0.00909352, 0.0341947, 5.05447e-05, 0.040252, 0.0081749, 
1e-6,2,5,4.20598e+06,1,2,5, 3.89091, 1.39874, 1.11523, 0, 0, 109, 110, 0.058871030807495117, 4.6014785766601562e-05, 0.00011396408081054688, 2.4080276489257812e-05, 4.0531158447265625e-06, 9.5367431640625e-07, 5.1021575927734375e-05, 0.058630943298339844, 999.98528553228914, 999.94431723758612, 0.040968294703018215, 483, 488, 0.247131, 0.0421581, 0.0837805, 0.0126536, 0.0460544, 7.20024e-05, 0.0539978, 0.00841451, 
1e-6,2,6,4.17033e+06,1,2,6, 4.73583, 1.70323, 1.37581, 0, 0, 206, 207, 0.094394922256469727, 6.8902969360351562e-05, 0.00014805793762207031, 2.6941299438476562e-05, 3.0994415283203125e-06, 0, 7.2002410888671875e-05, 0.094075918197631836, 999.9923732674946, 999.95555681783094, 0.036816449663698701, 689, 695, 0.341526, 0.0590167, 0.115562, 0.0180984, 0.0650573, 9.799e-05, 0.0751238, 0.00856996, 
1e-6,2,7,4.13938e+06,1,2,7, 5.75495, 2.04217, 1.75645, 0, 0, 180, 181, 0.10862207412719727, 9.4175338745117188e-05, 0.00014781951904296875, 3.3140182495117188e-05, 3.0994415283203125e-06, 0, 8.9883804321289062e-05, 0.10825395584106445, 999.99778954619921, 999.96423927076478, 0.033550275434597363, 869, 876, 0.450148, 0.0801435, 0.148721, 0.0243289, 0.0859654, 0.00012207, 0.102056, 0.00881124, 
1e-6,2,8,4.11468e+06,1,2,8, 6.56486, 2.35135, 1.97715, 0, 0, 144, 145, 0.042330026626586914, 0.00012087821960449219, 0.0001239776611328125, 3.5047531127929688e-05, 3.0994415283203125e-06, 0, 9.6082687377929688e-05, 0.04195094108581543, 1000.0021028137946, 999.9709676274058, 0.031135186388859249, 1013, 1021, 0.492478, 0.0870397, 0.165862, 0.0261128, 0.0941939, 0.000145435, 0.110075, 0.00904965, 
1e-6,2,9,4.09497e+06,1,2,9, 7.42701, 2.63435, 2.25216, 0, 0, 150, 151, 0.066398859024047852, 0.00012087821960449219, 0.00017309188842773438, 1.5974044799804688e-05, 3.0994415283203125e-06, 0, 0.00014495849609375, 0.06594085693359375, 1000.0056602026914, 999.97633619425028, 0.029324008441161863, 1163, 1172, 0.558877, 0.0987329, 0.18823, 0.0299201, 0.107559, 0.00016284, 0.12499, 0.00928259, 
1e-6,2,10,4.07939e+06,1,2,10, 8.32197, 2.85429, 2.67564, 0, 0, 164, 165, 0.046684980392456055, 4.38690185546875e-05, 0.00011181831359863281, 1.2159347534179688e-05, 3.814697265625e-06, 0, 5.1021575927734375e-05, 0.046462297439575195, 1000.0086691863644, 999.9808708976384, 0.027798288726265084, 1327, 1337, 0.605562, 0.106253, 0.207301, 0.0319569, 0.116669, 0.000182152, 0.133743, 0.00945616, 
1e-6,2,20,3.97276e+06,1,2,11, 9.79167, 3.1719, 3.64256, 0, 0, 377, 378, 0.87427401542663574, 0.00011491775512695312, 0.00013208389282226562, 1.1920928955078125e-05, 4.0531158447265625e-06, 0, 7.1048736572265625e-05, 0.87393999099731445, 1000.0247326366186, 1000.0060830873279, 0.018649549290960393, 1704, 1715, 1.47984, 0.260361, 0.43656, 0.0864251, 0.306073, 0.000229597, 0.380082, 0.0101044, 
1e-6,2,30,3.90256e+06,1,2,12, 10.6184, 3.42148, 3.98552, 0, 0, 411, 412, 0.22777795791625977, 0.00012087821960449219, 0.00013303756713867188, 2.9802322387695312e-05, 2.86102294921875e-06, 0, 0.00014400482177734375, 0.22734737396240234, 1000.0311673156871, 1000.0174142783441, 0.013753037343005621, 2115, 2127, 1.70761, 0.305005, 0.50877, 0.0994656, 0.351127, 0.000295639, 0.432569, 0.010381, 
1e-6,2,40,3.85309e+06,1,2,13, 12.2147, 3.93809, 4.73095, 0, 0, 388, 389, 0.22111797332763672, 0.00017404556274414062, 0.0001850128173828125, 3.4093856811523438e-05, 2.86102294921875e-06, 0, 0.00016808509826660156, 0.22055387496948242, 1000.0345781531515, 1000.0238823818792, 0.010695771272456529, 2503, 2516, 1.92873, 0.346188, 0.57884, 0.11284, 0.395082, 0.000347137, 0.484745, 0.0106895, 
1e-6,2,50,3.8215e+06,1,2,14, 13.2297, 4.17678, 5.20849, 0, 0, 413, 414, 0.23768186569213867, 6.6041946411132812e-05, 0.00010991096496582031, 3.3140182495117188e-05, 3.0994415283203125e-06, 0, 0.00010585784912109375, 0.23736381530761719, 1000.0366783537961, 1000.0278746151738, 0.0088037386221520037, 2916, 2930, 2.16641, 0.391001, 0.65442, 0.12705, 0.441755, 0.000397682, 0.540675, 0.0111139, 
1e-6,2,60,3.79444e+06,1,2,15, 14.0705, 4.44434, 5.5074, 0, 0, 307, 308, 0.10582900047302246, 4.5061111450195312e-05, 0.00011491775512695312, 1.0967254638671875e-05, 3.0994415283203125e-06, 0, 5.1975250244140625e-05, 0.10560297966003418, 1000.038090810323, 1000.0307392317824, 0.0073515785406395029, 3223, 3238, 2.27224, 0.408692, 0.694905, 0.132058, 0.462836, 0.000444889, 0.561789, 0.0115175, 
1e-6,2,70,3.77078e+06,1,2,16, 15.1242, 4.71219, 5.90465, 0, 0, 297, 298, 0.19189715385437012, 8.7976455688476562e-05, 0.00017094612121582031, 5.6982040405273438e-05, 2.86102294921875e-06, 0, 0.00015711784362792969, 0.1914212703704834, 1000.0391794659372, 1000.0329888804608, 0.0061905854763476004, 3520, 3536, 2.46414, 0.443393, 0.754417, 0.143791, 0.500937, 0.000486374, 0.609273, 0.011842, 
1e-6,2,80,3.76032e+06,1,2,17, 15.9833, 5.10706, 6.18386, 0, 0, 304, 305, 0.097983837127685547, 4.6014785766601562e-05, 0.00011491775512695312, 1.1920928955078125e-05, 2.86102294921875e-06, 0, 5.1975250244140625e-05, 0.097756147384643555, 1000.0400151291301, 1000.0345205901882, 0.0054945389417089107, 3824, 3841, 2.56212, 0.459201, 0.79361, 0.147913, 0.520372, 0.000538349, 0.628365, 0.0121241, 
1e-6,2,90,3.75382e+06,1,2,18, 16.9851, 5.30547, 6.65751, 0, 0, 293, 294, 0.16378593444824219, 0.00011491775512695312, 0.00011706352233886719, 1.9073486328125e-05, 3.814697265625e-06, 0, 8.6069107055664062e-05, 0.16344499588012695, 1000.0406699202076, 1000.0356368010782, 0.0050331191293140906, 4117, 4135, 2.72591, 0.491365, 0.84627, 0.157427, 0.55249, 0.000568867, 0.665447, 0.0123405, 
