?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-5,2,20,4.88642e+06,1,2,11, 8.57008, 0.135469, 4.87718, 0, 0, 63, 64, 0.9406731128692627, 0.0018720626831054688, 0.0036320686340332031, 0.0024960041046142578, 1.5974044799804688e-05, 0, 0.0042271614074707031, 0.92842984199523926, 984.74757074950435, 980.32851355486548, 4.419057194638806, 167, 178, 2.68374, 0.350921, 0.654351, 0.437226, 0.404832, 7.12872e-05, 0.796796, 0.0395372, 
1e-5,2,30,4.87135e+06,1,2,12, 10.329, 0.147597, 6.30291, 0, 0, 91, 92, 1.3389830589294434, 0.0018508434295654297, 0.0035951137542724609, 0.0024878978729248047, 1.5020370483398438e-05, 0, 0.0042209625244140625, 1.3268132209777832, 986.48731344899602, 982.34751328051175, 4.1398001684842844, 258, 270, 4.02272, 0.52367, 0.98592, 0.666743, 0.615002, 0.000109196, 1.18786, 0.0434101, 
1e-5,2,40,4.85906e+06,1,2,13, 12.2674, 0.160101, 7.86168, 0, 0, 97, 98, 1.4294061660766602, 0.0018639564514160156, 0.0036089420318603516, 0.0024869441986083984, 1.5974044799804688e-05, 0, 0.0042400360107421875, 1.4171903133392334, 987.64263030424945, 983.75439445969323, 3.8882358445561449, 355, 368, 5.45212, 0.708391, 1.34066, 0.911651, 0.840166, 0.000137806, 1.6043, 0.0468109, 
1e-5,2,50,4.84843e+06,1,2,14, 14.1904, 0.172572, 9.34782, 0, 0, 89, 90, 1.3118159770965576, 0.0018491744995117188, 0.0035881996154785156, 0.0024819374084472656, 1.6927719116210938e-05, 0, 0.00421905517578125, 1.2996606826782227, 988.48725266797237, 984.80643811768459, 3.6808145502881113, 444, 458, 6.76394, 0.87776, 1.66625, 1.13599, 1.04743, 0.000157833, 1.98618, 0.0501766, 
1e-5,2,60,4.83877e+06,1,2,15, 16.8735, 0.185018, 11.6714, 0, 0, 141, 142, 2.0816431045532227, 0.0018610954284667969, 0.0035810470581054688, 0.0024969577789306641, 1.5974044799804688e-05, 0, 0.0042481422424316406, 2.0694398880004883, 989.14265226760494, 985.63407046076986, 3.5085818068350672, 585, 600, 8.84558, 1.14951, 2.18266, 1.49251, 1.37481, 0.000210762, 2.5921, 0.0537813, 
1e-5,2,70,4.83877e+06,1,2,16, 17.5268, 0.197468, 11.8863, 0, 0, 1, 2, 0.028020858764648438, 0.001995086669921875, 0.0035860538482666016, 0.0025410652160644531, 1.6927719116210938e-05, 0, 0.0043380260467529297, 0.015543699264526367, 989.72741128578821, 985.63409885678493, 4.0933124290032108, 586, 602, 8.8736, 1.15346, 2.18975, 1.49505, 1.37712, 0.000210762, 2.60077, 0.0572393, 
1e-5,2,80,4.82198e+06,1,2,17, 20.449, 0.209922, 14.1583, 0, 0, 143, 144, 2.0958528518676758, 0.0019140243530273438, 0.0035970211029052734, 0.0024609565734863281, 1.5974044799804688e-05, 0, 0.0041918754577636719, 2.0836730003356934, 990.11301135761892, 986.87464912181667, 3.2383622358022777, 729, 746, 10.9695, 1.42342, 2.71021, 1.85375, 1.70892, 0.000258446, 3.21206, 0.0608416, 
1e-5,2,90,4.82198e+06,1,2,18, 20.8925, 0.222374, 14.3336, 0, 0, 1, 2, 0.027940988540649414, 0.0019631385803222656, 0.0035879611968994141, 0.0025408267974853516, 1.5974044799804688e-05, 0, 0.0043160915374755859, 0.015516996383666992, 990.51780375759245, 986.87467254579019, 3.6431312118023031, 730, 748, 10.9974, 1.42732, 2.71735, 1.85629, 1.71123, 0.000258446, 3.22072, 0.0642385, 
1e-5,2,100,4.80805e+06,1,2,19, 24.1868, 0.234872, 17.3413, 0, 0, 194, 195, 2.8452720642089844, 0.0018510818481445312, 0.0036108493804931641, 0.0025110244750976562, 1.621246337890625e-05, 0, 0.0042529106140136719, 2.8330299854278564, 990.81274253722859, 987.77836938653877, 3.0343731506897229, 924, 943, 13.8427, 1.79459, 3.42137, 2.34485, 2.1617, 0.000317335, 4.05212, 0.0677285, 
1e-5,2,200,4.75604e+06,1,2,20, 32.4646, 0.247325, 24.8677, 0, 0, 504, 505, 7.3749220371246338, 0.0018320083618164062, 0.003704071044921875, 0.0025160312652587891, 1.6927719116210938e-05, 0, 0.0042250156402587891, 7.3626279830932617, 992.70911232411208, 990.25705233779865, 2.4520599863134263, 1428, 1448, 21.2176, 2.74163, 5.25291, 3.61112, 3.33499, 0.000495434, 6.2048, 0.0716422, 
1e-5,2,300,4.72049e+06,1,2,21, 41.0879, 0.259775, 33.0696, 0, 0, 553, 554, 8.0683729648590088, 0.0018560886383056641, 0.0036079883575439453, 0.0024929046630859375, 1.5974044799804688e-05, 0, 0.0042178630828857422, 8.0561821460723877, 993.64178918747677, 991.48768033439933, 2.1541088530774166, 1981, 2002, 29.286, 3.77609, 7.25863, 4.99815, 4.61752, 0.00066328, 8.55925, 0.0756655, 
1e-5,2,400,4.69302e+06,1,2,22, 52.2734, 0.27223, 43.8887, 0, 0, 734, 735, 10.710129976272583, 0.0018239021301269531, 0.0035738945007324219, 0.0025119781494140625, 1.5974044799804688e-05, 9.5367431640625e-07, 0.0042040348052978516, 10.697999238967896, 994.23347303158255, 992.27144692418869, 1.9620261073938652, 2715, 2737, 39.9961, 5.14748, 9.91993, 6.84065, 6.31989, 0.000925779, 11.6874, 0.0798469, 
1e-5,2,500,4.6701e+06,1,2,23, 65.1515, 0.284482, 56.4933, 0, 0, 857, 858, 12.478199005126953, 0.0018219947814941406, 0.0035719871520996094, 0.0025241374969482422, 1.6927719116210938e-05, 0, 0.0042080879211425781, 12.466055870056152, 994.6556070354377, 992.8321998542923, 1.823407181145313, 3572, 3595, 52.4743, 6.75097, 13.0192, 8.98732, 8.30362, 0.00125074, 15.3277, 0.084265, 
1e-5,2,600,4.65025e+06,1,2,24, 77.603, 0.296694, 68.6972, 0, 0, 820, 821, 11.9393630027771, 0.0018360614776611328, 0.0035848617553710938, 0.0024590492248535156, 1.71661376953125e-05, 0, 0.0041987895965576172, 11.927267074584961, 994.97817572852784, 993.26143148211929, 1.7167442464085849, 4392, 4416, 64.4137, 8.28216, 15.9864, 11.0383, 10.2068, 0.00151944, 18.8096, 0.088804, 
1e-5,2,700,4.63291e+06,1,2,25, 91.5429, 0.309047, 82.4126, 0, 0, 935, 936, 13.620461940765381, 0.0018880367279052734, 0.0035750865936279297, 0.0024850368499755859, 1.5974044799804688e-05, 0, 0.0042400360107421875, 13.60825777053833, 995.23611955615286, 993.60481951935299, 1.6313000367998547, 5327, 5352, 78.0341, 10.0391, 19.3782, 13.3815, 12.3633, 0.00185847, 22.7767, 0.0933945, 
1e-5,2,800,4.61762e+06,1,2,26, 103.174, 0.321516, 93.7563, 0, 0, 773, 774, 11.237637996673584, 0.0018219947814941406, 0.0035598278045654297, 0.0024900436401367188, 1.621246337890625e-05, 0, 0.0041949748992919922, 11.225554943084717, 995.44913567941273, 993.88830468963408, 1.5608309897788082, 6100, 6126, 89.2718, 11.4819, 22.1666, 15.3159, 14.1535, 0.00211954, 26.054, 0.0977049, 
1e-5,2,900,4.61762e+06,1,2,27, 103.596, 0.333709, 93.9296, 0, 0, 1, 2, 0.028138875961303711, 0.0019538402557373047, 0.0036511421203613281, 0.0025370121002197266, 1.5974044799804688e-05, 0, 0.0042960643768310547, 0.015684843063354492, 995.64423490731656, 993.88834207980938, 1.7558928275072669, 6101, 6128, 89.2999, 11.4858, 22.1737, 15.3184, 14.1558, 0.00212049, 26.0627, 0.101339, 
1e-5,2,1000,4.58993e+06,1,2,28, 129.508, 0.346169, 119.397, 0, 0, 1740, 1741, 25.337654829025269, 0.0018298625946044922, 0.0035650730133056641, 0.0024878978729248047, 3.0040740966796875e-05, 0, 0.0042259693145751953, 25.325515985488892, 995.78475272783214, 994.33501853675671, 1.4497341910752781, 7841, 7869, 114.638, 14.7259, 28.4576, 19.6713, 18.197, 0.00269961, 33.4763, 0.10668, 
1e-5,2,2000,4.49384e+06,1,2,29, 183.227, 0.358768, 172.652, 0, 0, 3651, 3652, 53.096674919128418, 0.0018260478973388672, 0.0035719871520996094, 0.0024690628051757812, 1.621246337890625e-05, 0, 0.0042159557342529297, 53.084575653076172, 996.68234287363953, 995.52988552338638, 1.152457350253264, 11492, 11521, 167.734, 21.5239, 41.6409, 28.7897, 26.6728, 0.00398421, 48.9889, 0.11405, 
1e-5,2,3000,4.42927e+06,1,2,30, 232.086, 0.371233, 221.075, 0, 0, 3318, 3319, 48.238875150680542, 0.0018420219421386719, 0.0036029815673828125, 0.0024938583374023438, 1.6927719116210938e-05, 0, 0.0042638778686523438, 48.22665548324585, 997.11893623167077, 996.111601165926, 1.0073350657447255, 14810, 14840, 215.973, 27.6771, 53.6266, 37.0722, 34.3726, 0.00518513, 63.0983, 0.1213, 
1e-5,2,4000,4.37919e+06,1,2,31, 283.066, 0.38387, 271.608, 0, 0, 3456, 3457, 50.271564960479736, 0.0018780231475830078, 0.0036270618438720703, 0.0024778842926025391, 1.5974044799804688e-05, 0, 0.0042560100555419922, 50.259310007095337, 997.39448375893562, 996.47861693632933, 0.91586682260628038, 18266, 18297, 266.245, 34.1135, 66.1071, 45.6931, 42.4172, 0.00638461, 77.7788, 0.128492, 
1e-5,2,5000,4.33637e+06,1,2,32, 361.648, 0.396347, 349.961, 0, 0, 5373, 5374, 78.170913934707642, 0.0019109249114990234, 0.0037100315093994141, 0.0024759769439697266, 1.5974044799804688e-05, 0, 0.0042989253997802734, 78.158502101898193, 997.59035326953449, 996.74209639936839, 0.848256870166191, 23639, 23671, 344.416, 44.1399, 85.5594, 59.1084, 54.9227, 0.0082953, 100.539, 0.137707, 
1e-5,2,6000,4.30513e+06,1,2,33, 407.502, 0.408411, 395.39, 0, 0, 3092, 3093, 45.270798921585083, 0.0018661022186279297, 0.00362396240234375, 0.0025169849395751953, 1.6927719116210938e-05, 0, 0.0041821002960205078, 45.258592844009399, 997.7399300735641, 996.93788746864288, 0.80204260492122326, 26731, 26764, 389.686, 49.9935, 96.9045, 66.8399, 62.1188, 0.00948191, 113.675, 0.144795, 
1e-5,2,7000,4.27257e+06,1,2,34, 489.574, 0.420489, 476.945, 0, 0, 5571, 5572, 81.398580074310303, 0.0018789768218994141, 0.0036230087280273438, 0.0024838447570800781, 1.71661376953125e-05, 0, 0.0042710304260253906, 81.386306047439575, 997.85903188813995, 997.10068498796545, 0.75834690017464212, 32302, 32336, 471.085, 60.4844, 117.271, 80.7412, 75.0875, 0.011461, 137.335, 0.154539, 
1e-5,2,8000,4.25188e+06,1,2,35, 528.102, 0.432563, 515.212, 0, 0, 2606, 2607, 38.055509090423584, 0.0018489360809326172, 0.0035881996154785156, 0.0024650096893310547, 1.6927719116210938e-05, 0, 0.0042150020599365234, 38.043375015258789, 997.9576895773389, 997.22596696651237, 0.73172261082650114, 34908, 34943, 509.14, 65.3931, 126.788, 87.2441, 81.147, 0.0124252, 148.394, 0.161152, 
1e-5,2,9000,4.23076e+06,1,2,36, 570.229, 0.445033, 557.042, 0, 0, 2857, 2858, 41.670519828796387, 0.0019078254699707031, 0.0035719871520996094, 0.0024759769439697266, 1.5974044799804688e-05, 0, 0.0042600631713867188, 41.65828800201416, 998.0409397256683, 997.33605985349595, 0.70487987217229886, 37765, 37801, 550.811, 70.7514, 137.204, 94.3793, 87.7723, 0.0133951, 160.523, 0.16763, 
1e-5,2,10000,4.23076e+06,1,2,37, 570.717, 0.457257, 557.15, 0, 0, 1, 2, 0.028523921966552734, 0.0019979476928710938, 0.0037090778350830078, 0.0025799274444580078, 1.71661376953125e-05, 0, 0.0043249130249023438, 0.015894889831542969, 998.11925536388469, 997.33609920225399, 0.78315616163081758, 37766, 37803, 550.84, 70.7553, 137.212, 94.3818, 87.7746, 0.0133951, 160.531, 0.171263, 
1e-5,2,20000,4.09547e+06,1,2,38, 724.348, 0.469723, 710.324, 0, 0, 10534, 10535, 153.00951790809631, 0.0018289089202880859, 0.0035710334777832031, 0.0025010108947753906, 1.5974044799804688e-05, 0, 0.0042400360107421875, 152.99736094474792, 998.527558856832, 997.97679969725391, 0.5507591595780541, 48300, 48338, 703.849, 90.4167, 175.318, 120.659, 112.16, 0.0172062, 205.091, 0.186108, 
1e-5,2,30000,4.04191e+06,1,2,39, 839.107, 0.482171, 824.705, 0, 0, 7850, 7851, 114.09339189529419, 0.0018579959869384766, 0.0035529136657714844, 0.0025031566619873047, 1.5974044799804688e-05, 0, 0.0042350292205810547, 114.08122682571411, 998.73055037876975, 998.23111902063965, 0.49943135813008199, 56150, 56189, 817.942, 105.073, 203.765, 140.228, 130.336, 0.0200102, 238.321, 0.198706, 
1e-5,2,40000,4.01243e+06,1,2,40, 920.712, 0.494742, 905.916, 0, 0, 5581, 5582, 80.967281818389893, 0.0018341541290283203, 0.0035870075225830078, 0.0024731159210205078, 1.6927719116210938e-05, 0, 0.00421905517578125, 80.955151557922363, 998.86141068556981, 998.38587043001905, 0.47554025555072388, 61731, 61771, 898.91, 115.498, 223.987, 154.134, 143.234, 0.0219626, 261.827, 0.208426, 
1e-5,2,50000,3.99209e+06,1,2,41, 991.214, 0.506895, 975.981, 0, 0, 4818, 4819, 69.86858081817627, 0.0018830299377441406, 0.0035789012908935547, 0.0024769306182861328, 1.5974044799804688e-05, 0, 0.0042128562927246094, 69.856413125991821, 998.95577806196036, 998.49653634310243, 0.45924171885783743, 66549, 66590, 968.778, 124.503, 241.41, 166.133, 154.362, 0.0237057, 282.13, 0.217673, 
1e-5,2,60000,3.97791e+06,1,2,42, 1053.13, 0.519392, 1037.5, 0, 0, 4219, 4220, 61.228086948394775, 0.0018250942230224609, 0.0035760402679443359, 0.0024878978729248047, 1.71661376953125e-05, 0, 0.0042498111724853516, 61.215930938720703, 999.02890353363966, 998.58037670986994, 0.44852682376971703, 70768, 70810, 1030.01, 132.386, 256.691, 176.655, 164.108, 0.0251734, 299.915, 0.225991, 
1e-5,2,70000,3.97021e+06,1,2,43, 1093.6, 0.531629, 1077.61, 0, 0, 2747, 2748, 39.81357216835022, 0.0018260478973388672, 0.0035750865936279297, 0.0024738311767578125, 1.5974044799804688e-05, 0, 0.0042119026184082031, 39.801469326019287, 999.09040872514061, 998.6406656068898, 0.44974311825078317, 73515, 73558, 1069.82, 137.502, 266.607, 183.492, 170.459, 0.0261075, 311.5, 0.232885, 
1e-5,2,80000,3.96345e+06,1,2,44, 1136.83, 0.544082, 1120.57, 0, 0, 2950, 2951, 42.748308181762695, 0.0019218921661376953, 0.0037481784820556641, 0.0025379657745361328, 1.5974044799804688e-05, 0, 0.0042309761047363281, 42.73585319519043, 999.14061284544005, 998.69649493487645, 0.444117910563539, 76465, 76509, 1112.57, 142.988, 277.246, 190.837, 177.304, 0.0271475, 323.927, 0.239792, 
1e-5,2,90000,3.9594e+06,1,2,45, 1169.26, 0.556165, 1152.65, 0, 0, 2178, 2179, 31.852821111679077, 0.0018868446350097656, 0.0036139488220214844, 0.0025081634521484375, 1.5974044799804688e-05, 0, 0.0042169094085693359, 31.840579271316528, 999.18524173162882, 998.73901429343971, 0.44622743818916921, 78643, 78688, 1144.42, 147.137, 285.203, 196.288, 182.364, 0.0278649, 333.155, 0.246037, 
1e-5,2,100000,3.9594e+06,1,2,46, 1169.82, 0.568249, 1152.87, 0, 0, 1, 2, 0.028086185455322266, 0.0019390583038330078, 0.0035951137542724609, 0.0025289058685302734, 1.71661376953125e-05, 0, 0.0042967796325683594, 0.015709161758422852, 999.23481790948904, 998.73905687845524, 0.49576103103391089, 78644, 78690, 1144.45, 147.141, 285.21, 196.291, 182.366, 0.0278649, 333.163, 0.24965, 
1e-5,2,200000,3.97488e+06,1,2,47, 1281.05, 0.580434, 1263.71, 0, 0, 7584, 7585, 110.60305595397949, 0.0018680095672607422, 0.0036828517913818359, 0.0025420188903808594, 1.5974044799804688e-05, 0, 0.0042309761047363281, 110.59071612358093, 999.48910597795384, 998.99953980980195, 0.48956616815183346, 86228, 86275, 1255.05, 161.494, 312.849, 215.243, 199.934, 0.0304694, 365.24, 0.261897, 
1e-5,2,300000,3.98606e+06,1,2,48, 1329.58, 0.592887, 1312.01, 0, 0, 3289, 3290, 48.108142137527466, 0.0018949508666992188, 0.0036220550537109375, 0.0024688243865966797, 1.5974044799804688e-05, 0, 0.0042150020599365234, 48.095925331115723, 999.65855833199782, 999.08606932673433, 0.57248900526350632, 89517, 89565, 1303.16, 167.681, 324.872, 223.464, 207.58, 0.0316105, 379.263, 0.269029, 
1e-5,2,400000,3.99695e+06,1,2,49, 1365.42, 0.605533, 1347.5, 0, 0, 2405, 2406, 35.216543912887573, 0.0018987655639648438, 0.0036151409149169922, 0.0025599002838134766, 1.71661376953125e-05, 0, 0.0042428970336914062, 35.204210042953491, 999.78599135675108, 999.14374376510114, 0.64224759165006895, 91922, 91971, 1338.38, 172.228, 333.673, 229.478, 213.185, 0.0324719, 389.505, 0.274968, 
1e-5,2,500000,4.00356e+06,1,2,50, 1383.58, 0.618028, 1365.37, 0, 0, 1210, 1211, 17.729872941970825, 0.0018739700317382812, 0.0036330223083496094, 0.0025229454040527344, 1.6927719116210938e-05, 0, 0.0042581558227539062, 17.717567920684814, 999.90782202281798, 999.17455607197917, 0.73326595083869894, 93132, 93182, 1356.11, 174.52, 338.096, 232.506, 216.004, 0.0329154, 394.668, 0.279717, 
1e-5,2,600000,4.0071e+06,1,2,51, 1392.25, 0.63061, 1373.71, 0, 0, 553, 554, 8.0982849597930908, 0.0018258094787597656, 0.0035660266876220703, 0.0024781227111816406, 1.6927719116210938e-05, 0, 0.0042469501495361328, 8.086151123046875, 1000.0319771016129, 999.19065137986422, 0.84132572174887965, 93685, 93736, 1364.21, 175.566, 340.115, 233.89, 217.288, 0.033103, 397.03, 0.283588, 
1e-5,2,700000,4.01278e+06,1,2,52, 1404.94, 0.643083, 1385.92, 0, 0, 824, 825, 12.028949022293091, 0.0018332004547119141, 0.0036289691925048828, 0.0025320053100585938, 1.5974044799804688e-05, 0, 0.0042281150817871094, 12.016710758209229, 1000.1329250312675, 999.21253530060858, 0.92038973065882401, 94509, 94561, 1376.23, 177.115, 343.101, 235.95, 219.201, 0.0334198, 400.545, 0.287916, 
1e-5,2,800000,4.01992e+06,1,2,53, 1418.62, 0.655271, 1399.13, 0, 0, 892, 893, 13.052852153778076, 0.0018279552459716797, 0.0036089420318603516, 0.0024991035461425781, 1.5974044799804688e-05, 0, 0.0042209625244140625, 13.040679216384888, 1000.2138059360107, 999.23628328946666, 0.97752264654411714, 95401, 95454, 1389.29, 178.799, 346.355, 238.182, 221.273, 0.0337274, 404.35, 0.29244, 
1e-5,2,900000,4.02133e+06,1,2,54, 1421.71, 0.667351, 1401.92, 0, 0, 181, 182, 2.6801469326019287, 0.00185394287109375, 0.0036039352416992188, 0.0025429725646972656, 1.5974044799804688e-05, 0, 0.0042519569396972656, 2.6678781509399414, 1000.3252366369759, 999.24157988386787, 1.0836567531080665, 95582, 95636, 1391.97, 179.147, 347.023, 238.64, 221.693, 0.0337853, 405.134, 0.296356, 
1e-5,2,1e+06,4.02148e+06,1,2,55, 1422.65, 0.679835, 1402.44, 0, 0, 22, 23, 0.33934783935546875, 0.0019578933715820312, 0.0037150382995605469, 0.0025358200073242188, 1.6927719116210938e-05, 0, 0.0042879581451416016, 0.32683420181274414, 1000.444284987722, 999.24246183139962, 1.2018231563221913, 95604, 95659, 1392.31, 179.192, 347.107, 238.697, 221.744, 0.0337973, 405.233, 0.29973, 
1e-5,2,2e+06,4.03553e+06,1,2,56, 1431.44, 0.692417, 1410.91, 0, 0, 570, 571, 8.3835430145263672, 0.0018770694732666016, 0.0036120414733886719, 0.00249481201171875, 1.5974044799804688e-05, 0, 0.0042541027069091797, 8.3712890148162842, 1001.4166475005018, 999.28924388285543, 2.1274036176463582, 96174, 96230, 1400.69, 180.27, 349.204, 240.129, 223.071, 0.0340009, 407.678, 0.304433, 
1e-5,2,3e+06,4.04066e+06,1,2,57, 1435.48, 0.704966, 1414.62, 0, 0, 230, 231, 3.4017088413238525, 0.0018579959869384766, 0.0037200450897216797, 0.0025091171264648438, 1.5974044799804688e-05, 0, 0.0042409896850585938, 3.3893647193908691, 1002.3697714381365, 999.30362833906497, 3.0661430990714593, 96404, 96461, 1404.09, 180.713, 350.053, 240.71, 223.606, 0.0340858, 408.668, 0.307987, 
1e-5,2,4e+06,4.04146e+06,1,2,58, 1437.33, 0.717419, 1416.16, 0, 0, 84, 85, 1.2425498962402344, 0.0018308162689208984, 0.0035851001739501953, 0.0024559497833251953, 1.71661376953125e-05, 0, 0.004241943359375, 1.2304189205169678, 1003.3685501005814, 999.30615750294828, 4.0623925976331732, 96488, 96546, 1405.33, 180.873, 350.362, 240.921, 223.802, 0.0341215, 409.03, 0.31142, 
1e-5,2,5e+06,4.04167e+06,1,2,59, 1438.19, 0.729928, 1416.61, 0, 0, 21, 22, 0.32471203804016113, 0.0019190311431884766, 0.0037889480590820312, 0.0025479793548583984, 1.811981201171875e-05, 0, 0.0043139457702636719, 0.31212401390075684, 1004.3764538308282, 999.30691493197855, 5.0695388988496308, 96509, 96568, 1405.66, 180.915, 350.443, 240.975, 223.851, 0.0341275, 409.125, 0.314837, 
1e-5,2,6e+06,4.04539e+06,1,2,60, 1443.3, 0.742375, 1421.39, 0, 0, 314, 315, 4.6159701347351074, 0.0018398761749267578, 0.0037181377410888672, 0.0025398731231689453, 1.811981201171875e-05, 0, 0.0041968822479248047, 4.6036572456359863, 1005.2341465471359, 999.31692439568701, 5.9172221514488825, 96823, 96883, 1410.27, 181.516, 351.596, 241.763, 224.58, 0.0342331, 410.467, 0.31861, 
1e-5,2,7e+06,4.04568e+06,1,2,61, 1444.31, 0.754812, 1422.04, 0, 0, 21, 22, 0.32182788848876953, 0.0019989013671875, 0.0036070346832275391, 0.0025849342346191406, 1.6927719116210938e-05, 0, 0.004241943359375, 0.30937814712524414, 1006.2066592843767, 999.31772151965106, 6.8889377647255934, 96844, 96905, 1410.6, 181.558, 351.676, 241.816, 224.629, 0.0342407, 410.561, 0.322049, 
