?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,1,4.65277e+06,1,2,1, 0.713642, 0.206805, 0.324485, 0, 0, 35, 36, 0.084205150604248047, 0.00016999244689941406, 0.000476837158203125, 9.5129013061523438e-05, 0.00011706352233886719, 0, 0.00032401084899902344, 0.083022117614746094, 995.36170438505007, 994.68526006672914, 0.67644431832082141, 35, 36, 0.0842052, 0.00784779, 0.0216029, 0.00380516, 0.0227129, 1.78814e-05, 0.012912, 0.0153065, 
1e-6,2,2,4.60294e+06,1,2,2, 1.31755, 0.423816, 0.534246, 0, 0, 35, 36, 0.073943138122558594, 0.00031304359436035156, 0.00062513351440429688, 0.00020194053649902344, 0.00011706352233886719, 0, 0.00035905838012695312, 0.072326898574829102, 995.92398589288496, 994.99548220430188, 0.92850368858288335, 70, 72, 0.158148, 0.0173695, 0.0411253, 0.00828171, 0.0477836, 2.57492e-05, 0.0280335, 0.0155289, 
1e-6,2,3,4.56093e+06,1,2,3, 2.02141, 0.636686, 0.78494, 0, 0, 44, 45, 0.090190887451171875, 0.00023913383483886719, 0.00051593780517578125, 0.00013995170593261719, 0.00011801719665527344, 0, 0.00040388107299804688, 0.088773965835571289, 996.31663113423656, 995.3224976924032, 0.99413344183354446, 114, 117, 0.248339, 0.0278418, 0.0654657, 0.0143316, 0.0781593, 3.38554e-05, 0.0466897, 0.0158172, 
1e-6,2,4,4.52602e+06,1,2,4, 2.80588, 0.947579, 0.977547, 0, 0, 56, 57, 0.10140705108642578, 0.00022411346435546875, 0.00052595138549804688, 0.0001220703125, 0.00011682510375976562, 0, 0.00034213066101074219, 0.10007596015930176, 996.6031397839638, 995.61160765077648, 0.99153213318687017, 170, 174, 0.349746, 0.0383735, 0.0933077, 0.0213199, 0.114206, 4.52995e-05, 0.0664003, 0.0160933, 
1e-6,2,5,4.49585e+06,1,2,5, 4.01292, 1.28349, 1.55074, 0, 0, 63, 64, 0.12424612045288086, 0.00023603439331054688, 0.00056982040405273438, 0.00011897087097167969, 0.00011682510375976562, 0, 0.0003681182861328125, 0.12283635139465332, 996.82198456334072, 995.85452839626419, 0.96745616707633342, 233, 238, 0.473992, 0.0523677, 0.126589, 0.0296443, 0.157264, 5.53131e-05, 0.0917573, 0.016315, 
1e-6,2,6,4.46913e+06,1,2,6, 4.9075, 1.53644, 1.93592, 0, 0, 69, 70, 0.1346590518951416, 0.00018000602722167969, 0.00048208236694335938, 0.00012302398681640625, 0.00011706352233886719, 0, 0.00034594535827636719, 0.13341093063354492, 996.99584427557897, 996.057134175991, 0.93871009958724871, 302, 308, 0.608651, 0.0668848, 0.163218, 0.0391202, 0.204211, 6.81877e-05, 0.11848, 0.0166695, 
1e-6,2,7,4.44447e+06,1,2,7, 5.77694, 1.76776, 2.32774, 0, 0, 77, 78, 0.16029191017150879, 0.00023889541625976562, 0.0004940032958984375, 0.00012803077697753906, 0.00011706352233886719, 0, 0.00047993659973144531, 0.15883398056030273, 997.13841085602121, 996.22782356507946, 0.9105872909418119, 379, 386, 0.768943, 0.0854471, 0.206596, 0.0502028, 0.258547, 8.9407e-05, 0.151141, 0.0169199, 
1e-6,2,8,4.42201e+06,1,2,8, 6.66702, 2.13529, 2.63183, 0, 0, 77, 78, 0.15035700798034668, 0.00017213821411132812, 0.00047802925109863281, 0.00012278556823730469, 0.00011682510375976562, 0, 0.00032711029052734375, 0.1491401195526123, 997.2582746941373, 996.37377060536187, 0.88450408877463871, 456, 464, 0.9193, 0.102223, 0.246672, 0.0606134, 0.31099, 0.00010252, 0.181395, 0.0173054, 
1e-6,2,9,4.40164e+06,1,2,9, 7.60713, 2.40287, 3.01829, 0, 0, 96, 97, 0.20032787322998047, 0.00023818016052246094, 0.00050783157348632812, 0.00012707710266113281, 0.00011801719665527344, 9.5367431640625e-07, 0.00042295455932617188, 0.1989128589630127, 997.36105395777349, 996.50049743588136, 0.86055652189234644, 552, 561, 1.11963, 0.125966, 0.299464, 0.0740328, 0.37883, 0.000111341, 0.223596, 0.0176277, 
1e-6,2,10,4.383e+06,1,2,10, 8.65546, 2.76554, 3.41224, 0, 0, 108, 109, 0.18725299835205078, 0.00017499923706054688, 0.00047898292541503906, 9.6082687377929688e-05, 0.00011682510375976562, 0, 0.00031518936157226562, 0.18607091903686523, 997.45056203172862, 996.61209596316507, 0.83846606856299311, 660, 670, 1.30688, 0.145015, 0.352141, 0.0846772, 0.447763, 0.000126123, 0.259216, 0.0179429, 
1e-6,2,20,4.24766e+06,1,2,11, 9.81367, 3.04741, 3.96933, 0, 0, 167, 168, 0.33963704109191895, 0.00018596649169921875, 0.00054287910461425781, 0.00012111663818359375, 0.00011801719665527344, 0, 0.00044202804565429688, 0.3382270336151123, 997.98004491715255, 997.2898962212272, 0.69014869592628125, 827, 838, 1.64652, 0.184301, 0.444143, 0.107618, 0.56369, 0.000159264, 0.328276, 0.0183311, 
1e-6,2,30,4.16971e+06,1,2,12, 10.736, 3.33409, 4.4236, 0, 0, 194, 195, 0.37505197525024414, 0.00017213821411132812, 0.00047779083251953125, 0.00012111663818359375, 0.00011706352233886719, 0, 0.00032687187194824219, 0.37383699417114258, 998.24328470718115, 997.63376473402332, 0.60951997315758388, 1021, 1033, 2.02157, 0.224834, 0.546431, 0.13229, 0.695276, 0.00018096, 0.403861, 0.0186973, 
