ncpus,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
2,2,0.001,0.49657,1,2,1, 8.80701, 0.00551915, 7.47938, 0, 0, 69, 70, 6.3960640430450439, 0.031005859375, 0.014351129531860352, 0.0045759677886962891, 0.0084049701690673828, 0, 0.015515804290771484, 6.3222103118896484, 999.73289339812982, 999.44262413002491, 0.29026926810478693, 69, 70, 6.39606, 2.20281, 0.974677, 0.318072, 1.77414, 3.60012e-05, 1.09046, 0.0358584, 
3,2,0.001,0.49657,1,2,1, 8.72297, 0.00375915, 5.6453, 0, 0, 69, 70, 4.4186880588531494, 0.020700931549072266, 0.010948896408081055, 0.0033218860626220703, 0.005496978759765625, 0, 0.010684013366699219, 4.3675353527069092, 999.7328933981297, 999.44262413002548, 0.29026926810472997, 69, 70, 4.41869, 1.47255, 0.704531, 0.23142, 1.2105, 2.47955e-05, 0.758179, 0.0414801, 
8,2,0.001,0.49657,1,2,1, 12.9969, 0.00141501, 7.11126, 0, 0, 69, 70, 1.6957309246063232, 0.0078079700469970703, 0.0040979385375976562, 0.0013041496276855469, 0.0018830299377441406, 0, 0.0039701461791992188, 1.6766676902770996, 999.73289339812834, 999.44262413002309, 0.29026926810498499, 69, 70, 1.69573, 0.556769, 0.346689, 0.0939441, 0.394104, 2.83718e-05, 0.292318, 0.011879, 
4,2,0.001,0.49657,1,2,1, 9.04401, 0.00281692, 4.9775, 0, 0, 69, 70, 3.3660531044006348, 0.015521049499511719, 0.0073029994964599609, 0.0027079582214355469, 0.0039429664611816406, 0, 0.0082201957702636719, 3.3283579349517822, 999.73289339812732, 999.4426241300223, 0.29026926810509635, 69, 70, 3.36605, 1.10356, 0.560099, 0.193071, 0.896153, 3.38554e-05, 0.578597, 0.0345421, 
7,2,0.001,0.49657,1,2,1, 12.8204, 0.00165296, 6.29313, 0, 0, 69, 70, 1.9093260765075684, 0.0088839530944824219, 0.0040597915649414062, 0.0015199184417724609, 0.0020768642425537109, 0, 0.0047299861907958984, 1.8880555629730225, 999.73289339812777, 999.44262413002252, 0.29026926810506182, 69, 70, 1.90933, 0.633994, 0.347724, 0.108589, 0.456311, 3.67165e-05, 0.349816, 0.0128562, 
6,2,0.001,0.49657,1,2,1, 10.5465, 0.00187802, 4.8387, 0, 0, 69, 70, 2.2259900569915771, 0.01034092903137207, 0.0051739215850830078, 0.0018157958984375, 0.0025310516357421875, 0, 0.0053999423980712891, 2.2007284164428711, 999.73289339812675, 999.44262413002139, 0.29026926810521486, 69, 70, 2.22599, 0.736362, 0.393333, 0.128216, 0.559899, 3.69549e-05, 0.399089, 0.00905347, 
5,2,0.001,0.49657,1,2,1, 10.4655, 0.00227594, 5.34632, 0, 0, 69, 70, 2.7244529724121094, 0.012427091598510742, 0.0055499076843261719, 0.0022401809692382812, 0.0032210350036621094, 0, 0.0067408084869384766, 2.6942739486694336, 999.73289339812709, 999.44262413002184, 0.29026926810514347, 69, 70, 2.72445, 0.880722, 0.442201, 0.156168, 0.725342, 3.40939e-05, 0.484938, 0.0350473, 
1,2,0.001,0.49657,1,2,1, 12.3867, 0.0108309, 12.2236, 0, 0, 69, 70, 12.212331056594849, 0.058727025985717773, 0.026926040649414062, 0.0084741115570068359, 0.017093896865844727, 0, 0.029662132263183594, 12.071447849273682, 999.73289339812709, 999.44262413001957, 0.2902692681054434, 69, 70, 12.2123, 4.15339, 1.88749, 0.584931, 3.49114, 3.93391e-05, 2.08212, 0.0132217, 
