?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,100,4.23776e+06,1,2,19, 14.5965, 4.33556, 4.66006, 0, 0, 20, 21, 0.0095429420471191406, 4.9114227294921875e-05, 0.00012111663818359375, 1.4781951904296875e-05, 3.814697265625e-06, 0, 6.4134597778320312e-05, 0.0092899799346923828, 999.4141098653979, 999.33771348809, 0.0763963773079811, 192, 211, 0.129828, 0.0175626, 0.0382679, 0.00400972, 0.0178134, 4.48227e-05, 0.0352943, 0.0168352, 
1e-6,2,200,4.21183e+06,1,2,20, 15.345, 4.64822, 4.84095, 0, 0, 21, 22, 0.0099809169769287109, 4.8875808715820312e-05, 0.00011897087097167969, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 6.198883056640625e-05, 0.0097329616546630859, 999.48128587547433, 999.36337866959639, 0.11790720587789862, 213, 233, 0.139809, 0.0191007, 0.0415895, 0.00445461, 0.019733, 4.86374e-05, 0.0373187, 0.0175638, 
1e-6,2,300,4.20612e+06,1,2,21, 16.0853, 4.85493, 5.11087, 0, 0, 27, 28, 0.010741949081420898, 5.1975250244140625e-05, 0.00012707710266113281, 1.6927719116210938e-05, 5.0067901611328125e-06, 0, 7.4148178100585938e-05, 0.010466814041137695, 999.53360474340127, 999.39476047618405, 0.13884426721720516, 240, 261, 0.150551, 0.0207617, 0.0460746, 0.00485802, 0.0216212, 5.45979e-05, 0.0392656, 0.017915, 
1e-6,2,400,4.20205e+06,1,2,22, 16.783, 5.14042, 5.28453, 0, 0, 38, 39, 0.012638092041015625, 4.7922134399414062e-05, 0.0001201629638671875, 1.3828277587890625e-05, 4.0531158447265625e-06, 0, 0.00010514259338378906, 0.012346982955932617, 999.57496340545549, 999.4270236884953, 0.14793971696019936, 278, 300, 0.163189, 0.0227461, 0.0510018, 0.00542712, 0.0241456, 6.22272e-05, 0.0416648, 0.0181413, 
1e-6,2,500,4.20339e+06,1,2,23, 17.4929, 5.34046, 5.52771, 0, 0, 33, 34, 0.016430854797363281, 5.4836273193359375e-05, 0.00013613700866699219, 1.3828277587890625e-05, 3.814697265625e-06, 0, 9.7036361694335938e-05, 0.016125202178955078, 999.60841517395647, 999.45728640300513, 0.15112877095134197, 311, 334, 0.17962, 0.0256009, 0.0563493, 0.00632334, 0.0275989, 6.53267e-05, 0.0453663, 0.0183158, 
1e-6,2,600,4.2104e+06,1,2,24, 18.3013, 5.54674, 5.82235, 0, 0, 37, 38, 0.014770030975341797, 5.2928924560546875e-05, 0.00012278556823730469, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 6.103515625e-05, 0.014515161514282227, 999.63594189738205, 999.48557754568174, 0.15036435170038037, 348, 372, 0.19439, 0.0277839, 0.061882, 0.00694561, 0.0306952, 7.31945e-05, 0.0484245, 0.0185854, 
1e-6,2,700,4.2188e+06,1,2,25, 19.1579, 5.83777, 6.02885, 0, 0, 43, 44, 0.021492958068847656, 5.8889389038085938e-05, 0.00019717216491699219, 5.8889389038085938e-05, 4.0531158447265625e-06, 0, 0.00010204315185546875, 0.021071910858154297, 999.65898800994387, 999.51045380974847, 0.14853420019539021, 391, 416, 0.215883, 0.0309498, 0.069452, 0.00818372, 0.0348496, 7.93934e-05, 0.0529647, 0.0194035, 
1e-6,2,800,4.2271e+06,1,2,26, 19.8489, 6.05342, 6.25718, 0, 0, 48, 49, 0.017316102981567383, 6.5088272094726562e-05, 0.00011897087097167969, 1.3828277587890625e-05, 3.814697265625e-06, 0, 5.91278076171875e-05, 0.017055273056030273, 999.67867978352456, 999.53235673820063, 0.14632304532392992, 439, 465, 0.233199, 0.0336707, 0.075789, 0.00904608, 0.0381672, 8.55923e-05, 0.0563879, 0.0200524, 
1e-6,2,900,4.23718e+06,1,2,27, 20.5797, 6.29495, 6.4906, 0, 0, 45, 46, 0.017187833786010742, 4.9114227294921875e-05, 0.00018405914306640625, 1.6927719116210938e-05, 3.814697265625e-06, 0, 0.00019001960754394531, 0.016743898391723633, 999.69577293013378, 999.55188915804536, 0.14388377208854652, 484, 511, 0.250387, 0.036428, 0.0820704, 0.00979638, 0.041609, 9.34601e-05, 0.0600059, 0.0203836, 
1e-6,2,1000,4.24686e+06,1,2,28, 21.3872, 6.54616, 6.73397, 0, 0, 51, 52, 0.018647193908691406, 4.7922134399414062e-05, 0.0001239776611328125, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 6.4134597778320312e-05, 0.018393039703369141, 999.71080732556834, 999.56938972374996, 0.14141760181831031, 535, 563, 0.269034, 0.0392277, 0.0894852, 0.0106859, 0.0451839, 0.000104427, 0.0637455, 0.0206013, 
1e-6,2,2000,4.30856e+06,1,2,29, 22.1435, 6.82323, 6.94008, 0, 0, 77, 78, 0.028731822967529297, 4.8875808715820312e-05, 0.00011897087097167969, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 0.00020289421081542969, 0.028342962265014648, 999.80170987637825, 999.68162692070018, 0.12008295567814571, 612, 641, 0.297766, 0.0439646, 0.099721, 0.0121009, 0.0509796, 0.000115156, 0.0700696, 0.0208149, 
1e-6,2,3000,4.33185e+06,1,2,30, 22.9025, 7.07459, 7.14429, 0, 0, 110, 111, 0.042189121246337891, 5.8889389038085938e-05, 0.00011897087097167969, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.041936159133911133, 999.8474720762888, 999.74188727613887, 0.10558480014988872, 722, 752, 0.339955, 0.0505025, 0.115075, 0.0140967, 0.0595839, 0.000133991, 0.079582, 0.0209808, 
1e-6,2,4000,4.3416e+06,1,2,31, 23.9903, 7.26882, 7.60579, 0, 0, 118, 119, 0.045994997024536133, 4.9114227294921875e-05, 0.00011682510375976562, 2.002716064453125e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.045747995376586914, 999.87623810948241, 999.78190110434537, 0.094337005137249991, 840, 871, 0.38595, 0.0575213, 0.131627, 0.0163047, 0.0694509, 0.000157833, 0.0896378, 0.0212505, 
1e-6,2,5000,4.33856e+06,1,2,32, 24.8132, 7.47524, 7.90787, 0, 0, 116, 117, 0.045944929122924805, 4.8160552978515625e-05, 0.00011801719665527344, 1.7881393432617188e-05, 4.0531158447265625e-06, 0, 6.008148193359375e-05, 0.045696735382080078, 999.89628846129335, 999.8109055228457, 0.08538293844772385, 956, 988, 0.431895, 0.0641353, 0.148833, 0.019227, 0.0788312, 0.000174761, 0.0991309, 0.0215631, 
1e-6,2,6000,4.33201e+06,1,2,33, 25.7877, 7.72298, 8.21259, 0, 0, 128, 129, 0.045508146286010742, 6.8902969360351562e-05, 0.00012612342834472656, 1.8835067749023438e-05, 4.0531158447265625e-06, 0, 5.91278076171875e-05, 0.045231103897094727, 999.91121283821838, 999.83277297945756, 0.078439858761088388, 1084, 1117, 0.477403, 0.0713677, 0.165828, 0.0214391, 0.0880532, 0.000189304, 0.108728, 0.0217974, 
1e-6,2,7000,4.32357e+06,1,2,34, 26.7306, 8.03272, 8.53786, 0, 0, 204, 205, 0.072947025299072266, 4.8875808715820312e-05, 0.00011801719665527344, 1.5020370483398438e-05, 5.0067901611328125e-06, 0, 5.6028366088867188e-05, 0.072704076766967773, 999.92287013970872, 999.84997174652506, 0.072898393183558688, 1288, 1322, 0.55035, 0.0830564, 0.193347, 0.0250487, 0.102677, 0.000233173, 0.123986, 0.0220013, 
1e-6,2,8000,4.31528e+06,1,2,35, 27.5153, 8.22915, 8.83797, 0, 0, 130, 131, 0.049962997436523438, 4.7922134399414062e-05, 0.00018000602722167969, 5.5074691772460938e-05, 4.0531158447265625e-06, 0, 9.9897384643554688e-05, 0.049576044082641602, 999.93230568117656, 999.86380428588245, 0.068501395294054496, 1418, 1453, 0.600313, 0.0910752, 0.211923, 0.0280149, 0.11273, 0.000261784, 0.134076, 0.0222328, 
1e-6,2,9000,4.30506e+06,1,2,36, 28.2755, 8.49828, 9.01748, 0, 0, 129, 130, 0.048100948333740234, 4.8160552978515625e-05, 0.00012111663818359375, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.047857522964477539, 999.94014637018233, 999.87548870677881, 0.064657663403690613, 1547, 1583, 0.648414, 0.0986309, 0.229884, 0.0304019, 0.122663, 0.0002985, 0.144131, 0.0224049, 
1e-6,2,10000,4.29403e+06,1,2,37, 29.0712, 8.70496, 9.37742, 0, 0, 165, 166, 0.075048923492431641, 4.8875808715820312e-05, 0.00011801719665527344, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.6028366088867188e-05, 0.074808835983276367, 999.94677700660122, 999.88544944844239, 0.061327558158542655, 1712, 1749, 0.723463, 0.109885, 0.256194, 0.0343652, 0.137877, 0.000319004, 0.162006, 0.0228164, 
1e-6,2,20000,4.19849e+06,1,2,38, 29.9262, 8.94533, 9.72839, 0, 0, 299, 300, 0.12670207023620605, 4.9114227294921875e-05, 0.00011801719665527344, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.7935714721679688e-05, 0.12645983695983887, 999.98289759755994, 999.93932172490133, 0.043575872658691409, 2011, 2049, 0.850165, 0.129698, 0.302619, 0.0411727, 0.163232, 0.000374317, 0.189813, 0.0232563, 
1e-6,2,30000,4.12354e+06,1,2,39, 31.3005, 9.19558, 10.5243, 0, 0, 410, 411, 0.17488503456115723, 4.9114227294921875e-05, 0.00012183189392089844, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 0.00017690658569335938, 0.17451906204223633, 999.99847315163152, 999.96443492116987, 0.034038230461644038, 2421, 2460, 1.02505, 0.158139, 0.364934, 0.0502808, 0.199857, 0.000437737, 0.227742, 0.0236588, 
1e-6,2,40000,4.07525e+06,1,2,40, 32.2112, 9.55806, 10.8623, 0, 0, 407, 408, 0.15971994400024414, 4.8875808715820312e-05, 0.00011706352233886719, 1.2874603271484375e-05, 4.0531158447265625e-06, 0, 6.5088272094726562e-05, 0.15947198867797852, 1000.0074823881787, 999.97825541221903, 0.029226975959692196, 2828, 2868, 1.18477, 0.184001, 0.424173, 0.0589716, 0.232193, 0.000526905, 0.260832, 0.0240722, 
1e-6,2,50000,4.04086e+06,1,2,41, 33.0488, 9.75323, 11.2562, 0, 0, 414, 415, 0.19225907325744629, 5.6028366088867188e-05, 0.0001277923583984375, 2.5987625122070312e-05, 3.814697265625e-06, 0, 7.5101852416992188e-05, 0.1919703483581543, 1000.0135883611973, 999.98764086329231, 0.025947497904849251, 3242, 3283, 1.37703, 0.21357, 0.492253, 0.0697424, 0.272494, 0.000608206, 0.303921, 0.0244408, 
1e-6,2,60000,4.01461e+06,1,2,42, 33.8804, 9.958, 11.6544, 0, 0, 487, 488, 0.18685507774353027, 4.8160552978515625e-05, 0.00011491775512695312, 1.3113021850585938e-05, 3.814697265625e-06, 0, 5.7220458984375e-05, 0.18661785125732422, 1000.0180643213904, 999.99459999801832, 0.023464323372191148, 3729, 3771, 1.56388, 0.243701, 0.559887, 0.0792816, 0.312115, 0.000699759, 0.343204, 0.0249951, 
1e-6,2,70000,3.99173e+06,1,2,43, 34.8348, 10.2443, 12.0817, 0, 0, 557, 558, 0.26385998725891113, 7.2956085205078125e-05, 0.00016617774963378906, 1.3828277587890625e-05, 3.814697265625e-06, 0, 5.91278076171875e-05, 0.26354408264160156, 1000.0214722402721, 1000.0000317243001, 0.021440515972221602, 4286, 4329, 1.82774, 0.284875, 0.655541, 0.0924604, 0.367451, 0.000780582, 0.400772, 0.0258648, 
1e-6,2,80000,3.97039e+06,1,2,44, 35.7858, 10.6836, 12.3086, 0, 0, 535, 536, 0.22619915008544922, 6.6995620727539062e-05, 0.00011706352233886719, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.22594094276428223, 1000.0241724770948, 1000.0045061603025, 0.01966631679216416, 4821, 4865, 2.05394, 0.318596, 0.737273, 0.104939, 0.41398, 0.000881672, 0.451943, 0.0263309, 
1e-6,2,90000,3.94825e+06,1,2,45, 36.7386, 10.9317, 12.7219, 0, 0, 467, 468, 0.20412302017211914, 0.00010704994201660156, 0.00011920928955078125, 1.2874603271484375e-05, 4.0531158447265625e-06, 0, 6.6995620727539062e-05, 0.20381283760070801, 1000.0263331214269, 1000.0082656814744, 0.01806743995271554, 5288, 5333, 2.25807, 0.348632, 0.818192, 0.114752, 0.454471, 0.000962257, 0.494287, 0.0267701, 
1e-6,2,100000,3.92766e+06,1,2,46, 37.7141, 11.1526, 13.1806, 0, 0, 650, 651, 0.25794482231140137, 4.7922134399414062e-05, 0.00015783309936523438, 4.2200088500976562e-05, 4.0531158447265625e-06, 0, 0.00025177001953125, 0.25744104385375977, 1000.0280951596982, 1000.011491554048, 0.016603605650201747, 5938, 5984, 2.51601, 0.388395, 0.91331, 0.128331, 0.507179, 0.00110388, 0.549986, 0.0277069, 
1e-6,2,200000,3.84798e+06,1,2,47, 39.0047, 11.3521, 13.8726, 0, 0, 1165, 1166, 0.47524499893188477, 4.8160552978515625e-05, 0.0001220703125, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 0.00035500526428222656, 0.47470259666442871, 1000.036758803132, 1000.0266116366552, 0.010147166476944193, 7103, 7150, 2.99126, 0.461961, 1.08867, 0.15317, 0.603632, 0.00129962, 0.653468, 0.0290563, 
1e-6,2,300000,3.80477e+06,1,2,48, 39.9311, 11.6398, 14.2658, 0, 0, 747, 748, 0.25326895713806152, 4.8875808715820312e-05, 0.00012111663818359375, 2.193450927734375e-05, 4.0531158447265625e-06, 0, 8.6069107055664062e-05, 0.25298690795898438, 1000.0400741937359, 1000.0324943816244, 0.0075798121115000731, 7850, 7898, 3.24452, 0.502132, 1.18444, 0.165899, 0.655333, 0.00142193, 0.705041, 0.0302625, 
1e-6,2,400000,3.77015e+06,1,2,49, 40.8626, 11.8593, 14.722, 0, 0, 649, 650, 0.23967480659484863, 4.8875808715820312e-05, 0.00013494491577148438, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 5.7935714721679688e-05, 0.23941493034362793, 1000.0417410165846, 1000.0355123690779, 0.0062286475065992108, 8499, 8548, 3.4842, 0.539242, 1.2748, 0.178034, 0.704327, 0.00151992, 0.755096, 0.0311801, 
1e-6,2,500000,3.75006e+06,1,2,50, 41.8362, 12.1251, 15.1937, 0, 0, 592, 593, 0.22762203216552734, 8.487701416015625e-05, 0.0001659393310546875, 4.7206878662109375e-05, 4.0531158447265625e-06, 0, 0.0001678466796875, 0.22715210914611816, 1000.0429762945843, 1000.0377203913146, 0.0052559032695031049, 9091, 9141, 3.71182, 0.573115, 1.36278, 0.192784, 0.749334, 0.00162458, 0.800057, 0.0321307, 
1e-6,2,600000,3.74454e+06,1,2,51, 42.7017, 12.3391, 15.6105, 0, 0, 555, 556, 0.19247698783874512, 4.7922134399414062e-05, 0.00011897087097167969, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.8889389038085938e-05, 0.19223403930664062, 1000.0439773395163, 1000.0387725722143, 0.0052047673020885745, 9646, 9697, 3.9043, 0.604413, 1.43565, 0.202129, 0.78862, 0.00173378, 0.83906, 0.0326982, 
1e-6,2,700000,3.74079e+06,1,2,52, 43.6991, 12.5563, 16.0698, 0, 0, 657, 658, 0.22617197036743164, 4.8160552978515625e-05, 0.00011920928955078125, 1.4781951904296875e-05, 3.814697265625e-06, 9.5367431640625e-07, 5.7220458984375e-05, 0.22592782974243164, 1000.0445716432977, 1000.0395329126945, 0.005038730603023435, 10303, 10355, 4.13047, 0.639638, 1.51993, 0.21323, 0.838207, 0.00184679, 0.884435, 0.0331798, 
1e-6,2,800000,3.73529e+06,1,2,53, 44.6921, 12.8306, 16.4895, 0, 0, 599, 600, 0.21944093704223633, 4.7922134399414062e-05, 0.00016093254089355469, 2.3126602172851562e-05, 4.0531158447265625e-06, 0, 9.8943710327148438e-05, 0.21910595893859863, 1000.045031941163, 1000.0401093362129, 0.004922604950099399, 10902, 10955, 4.34991, 0.674766, 1.60203, 0.223978, 0.882332, 0.00197172, 0.930724, 0.0341115, 
1e-6,2,900000,3.72588e+06,1,2,54, 45.5848, 13.1156, 16.8405, 0, 0, 535, 536, 0.21317386627197266, 6.7949295043945312e-05, 0.00016188621520996094, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 9.3936920166015625e-05, 0.21283197402954102, 1000.0451323401917, 1000.0406189924356, 0.0045133477558771205, 11437, 11491, 4.56309, 0.709295, 1.68095, 0.235461, 0.924959, 0.00209093, 0.975393, 0.0349364, 
1e-6,2,1e+06,3.71446e+06,1,2,55, 46.5329, 13.493, 17.1803, 0, 0, 372, 373, 0.13374710083007812, 5.1975250244140625e-05, 0.00012302398681640625, 1.3828277587890625e-05, 3.814697265625e-06, 0, 5.7220458984375e-05, 0.13349723815917969, 1000.0457499105265, 1000.0411569662039, 0.0045929443227264305, 11809, 11864, 4.69683, 0.730554, 1.73111, 0.242059, 0.952121, 0.00215626, 1.00352, 0.0353117, 
1e-6,2,2e+06,3.70859e+06,1,2,56, 47.4467, 13.722, 17.6137, 0, 0, 379, 380, 0.15228509902954102, 0.00011587142944335938, 0.00012302398681640625, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.15197110176086426, 1000.0494481711635, 1000.0425938918929, 0.0068542792703468755, 12188, 12244, 4.84912, 0.754569, 1.78745, 0.249444, 0.983104, 0.00221658, 1.03623, 0.0361078, 
1e-6,2,3e+06,3.70672e+06,1,2,57, 48.3311, 13.9166, 18.0823, 0, 0, 327, 328, 0.15868806838989258, 4.9829483032226562e-05, 0.00013208389282226562, 1.2874603271484375e-05, 4.0531158447265625e-06, 0, 5.91278076171875e-05, 0.15843009948730469, 1000.0529620124016, 1000.043049300896, 0.0099127115053147686, 12515, 12572, 5.00781, 0.778684, 1.84517, 0.258073, 1.01487, 0.0022788, 1.07222, 0.0365038, 
1e-6,2,4e+06,3.70588e+06,1,2,58, 49.1941, 14.2085, 18.3716, 0, 0, 342, 343, 0.14639091491699219, 4.7922134399414062e-05, 0.00011610984802246094, 1.3113021850585938e-05, 3.814697265625e-06, 0, 5.6028366088867188e-05, 0.14615392684936523, 1000.0554542756454, 1000.0433387213802, 0.012115554264921649, 12857, 12915, 5.1542, 0.801288, 1.89896, 0.265626, 1.04512, 0.00233388, 1.10401, 0.0368586, 
