?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,400,4.69292e+06,1,2,22, 73.8429, 0.314694, 65.6384, 0, 0, 999, 1000, 14.955370903015137, 0.0026078224182128906, 0.0044322013854980469, 0.0028197765350341797, 1.6927719116210938e-05, 0, 0.0051379203796386719, 14.940356254577637, 994.23347147228537, 992.27158708515299, 1.9618843871322968, 3982, 4004, 60.5691, 7.97633, 15.1114, 10.2302, 9.6187, 0.00184655, 17.5787, 0.0519216, 
1e-6,2,500,4.66997e+06,1,2,23, 93.3884, 0.329131, 84.9215, 0, 0, 1258, 1259, 19.03342604637146, 0.0019259452819824219, 0.0036671161651611328, 0.0024459362030029297, 1.71661376953125e-05, 0, 0.0042138099670410156, 19.021156072616577, 994.65560498454215, 992.83239323216094, 1.8232117523812728, 5240, 5263, 79.6026, 10.4803, 19.873, 13.4482, 12.6533, 0.00241852, 23.0893, 0.0560665, 
1e-6,2,600,4.65007e+06,1,2,24, 110.443, 0.343215, 101.601, 0, 0, 1094, 1095, 16.520289897918701, 0.0021040439605712891, 0.00426483154296875, 0.0025441646575927734, 1.6927719116210938e-05, 0, 0.0047440528869628906, 16.506615877151489, 994.97817242997678, 993.26172991819465, 1.7164425117821862, 6334, 6358, 96.1229, 12.6424, 24.0132, 16.2395, 15.2882, 0.00294209, 27.8773, 0.0593944, 
1e-6,2,700,4.63274e+06,1,2,25, 131.212, 0.35762, 121.992, 0, 0, 1304, 1305, 19.822247982025146, 0.0021910667419433594, 0.0041060447692871094, 0.0032529830932617188, 1.6927719116210938e-05, 0, 0.0047991275787353516, 19.807881832122803, 995.23611590384428, 993.60514303860032, 1.6309728652439421, 7638, 7663, 115.945, 15.2707, 28.9441, 19.6043, 18.4528, 0.00351882, 33.6065, 0.0630717, 
1e-6,2,800,4.61737e+06,1,2,26, 157.235, 0.37205, 147.73, 0, 0, 1660, 1661, 25.389875173568726, 0.0019309520721435547, 0.0035779476165771484, 0.0025238990783691406, 1.71661376953125e-05, 0, 0.0042400360107421875, 25.377585172653198, 995.44912951148876, 993.88883252954588, 1.5602969819428512, 9298, 9324, 141.335, 18.6256, 35.2624, 23.9276, 22.4919, 0.00428748, 40.9562, 0.0670228, 
1e-6,2,900,4.60316e+06,1,2,27, 182.536, 0.386494, 172.462, 0, 0, 1633, 1634, 24.534818887710571, 0.0018498897552490234, 0.0035381317138671875, 0.00249481201171875, 1.5974044799804688e-05, 0, 0.0042109489440917969, 24.522709131240845, 995.62935788259256, 994.12858872658262, 1.5007691560098821, 10931, 10958, 165.87, 21.8327, 41.3775, 28.0894, 26.4185, 0.00507331, 48.0759, 0.0707493, 
1e-6,2,1000,4.58985e+06,1,2,28, 204.218, 0.400951, 193.701, 0, 0, 1382, 1383, 21.012365102767944, 0.0019249916076660156, 0.0035851001739501953, 0.0024609565734863281, 1.621246337890625e-05, 0, 0.0042109489440917969, 21.000166893005371, 995.78474903576011, 994.3351841947815, 1.4495648409785389, 12313, 12341, 186.882, 24.5955, 46.5871, 31.6356, 29.8096, 0.00570583, 54.1743, 0.0742605, 
1e-6,2,2000,4.49311e+06,1,2,29, 287.123, 0.415381, 276.275, 0, 0, 5467, 5468, 82.263447046279907, 0.0018401145935058594, 0.0039958953857421875, 0.0024740695953369141, 1.71661376953125e-05, 0, 0.0042090415954589844, 82.250910758972168, 996.68231485954084, 995.5305329841292, 1.1517818754115932, 17780, 17809, 269.146, 35.3937, 67.0149, 45.6189, 42.9893, 0.0082469, 78.0383, 0.0822597, 
1e-6,2,3000,4.42681e+06,1,2,30, 401.014, 0.429953, 389.821, 0, 0, 7525, 7526, 113.21337699890137, 0.0018939971923828125, 0.0037219524383544922, 0.0025269985198974609, 1.71661376953125e-05, 0, 0.0042119026184082031, 113.20100498199463, 997.11885712302455, 996.11372934444671, 1.0051277785777117, 25305, 25335, 382.359, 50.3227, 95.0791, 64.8823, 61.1216, 0.0115414, 110.849, 0.0923069, 
1e-6,2,4000,4.37586e+06,1,2,31, 492.858, 0.444138, 481.268, 0, 0, 6041, 6042, 91.215123176574707, 0.0018360614776611328, 0.003665924072265625, 0.0024850368499755859, 1.5974044799804688e-05, 0, 0.0047471523284912109, 91.202373027801514, 997.39435585536557, 996.48159499824328, 0.91276085712233213, 31346, 31377, 473.574, 62.3337, 117.717, 80.414, 75.7034, 0.0143065, 137.291, 0.101009, 
